job_role_skill_id,job_role_id,job_post_id,skill_id,skill_name,is_required,importance_level,job_domain,exp_level
0250fd1a-06dd-4c6c-ad60-f8eea26b85b4,3c8b0bb9-0a73-40a5-8cdc-3d8ba734e69e,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,e2f7ae33-4393-4865-9523-69346b39064c,Azure,True,required,devops,entry
8cbebcbe-3771-48ef-87b3-632ae00cd6c3,3c8b0bb9-0a73-40a5-8cdc-3d8ba734e69e,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,2c887733-2ccf-48f2-977c-ba9a1c6e588a,Linux,True,required,devops,entry
94a52876-700a-4414-925a-3a1ab1d0665a,3c8b0bb9-0a73-40a5-8cdc-3d8ba734e69e,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,91873237-33ea-4616-9d02-d884394577e4,Node.js,False,preferred,devops,entry
156d9bc9-69e4-4e0f-8f82-93b0b93c5852,3c8b0bb9-0a73-40a5-8cdc-3d8ba734e69e,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,733881c0-dde2-4681-82d8-6e167a741495,HTML,False,nice_to_have,devops,entry
638f09e5-b862-412d-859b-bc501c13746a,dac8f858-2a46-4883-b42f-4b47c8a69dd5,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,6da562de-00c3-423e-84b1-748e24e337b0,Terraform,True,required,devops,entry
a5f53b2a-cd23-44a4-b4bf-be4fe291e2cc,dac8f858-2a46-4883-b42f-4b47c8a69dd5,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,4c92cdc8-c1df-47c0-ab4a-9b63c2e4167c,GitHub Actions,True,required,devops,entry
973925d3-3233-4ac1-b6b4-d1e88bd6873f,dac8f858-2a46-4883-b42f-4b47c8a69dd5,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,4bb6f953-fa20-44f4-8e2e-848ae0e2ce34,CI/CD,True,required,devops,entry
624974c6-6693-4f30-b9d3-f21759e0a849,dac8f858-2a46-4883-b42f-4b47c8a69dd5,484bbc3d-7a07-41b3-b5c7-cd218baca8a1,7917e55a-5b39-492f-8d43-2f495c035978,Go,True,required,devops,entry
24efeed6-40b4-408f-b6c1-455891e117e9,ca9eb024-bbeb-4885-aa8d-da4cf63ac520,fa8ffb98-360a-4a01-95f8-52b248efa012,e9b04df8-e1be-4b33-9e66-076fa63ac0e6,PostgreSQL,True,required,backend,intermediate
73bd0821-8379-41b7-b7a0-9e84ab2bdfad,ca9eb024-bbeb-4885-aa8d-da4cf63ac520,fa8ffb98-360a-4a01-95f8-52b248efa012,bb4adc67-da67-4a84-8a9c-32f19a598242,MySQL,True,required,backend,intermediate
bbc9a8d4-c4bc-48b4-bf89-61a878c8c47e,ca9eb024-bbeb-4885-aa8d-da4cf63ac520,fa8ffb98-360a-4a01-95f8-52b248efa012,144e5430-6dc6-4007-9708-8e5c97e8e9ad,Solidity,False,preferred,backend,intermediate
0537b916-a838-4c7e-815e-da4939114fea,dd4596bf-eaa0-47e6-8c09-8f205bffd824,fa8ffb98-360a-4a01-95f8-52b248efa012,91873237-33ea-4616-9d02-d884394577e4,Node.js,True,required,backend,intermediate
6e4a57e7-0dd1-44b3-a63e-0ca128432e38,dd4596bf-eaa0-47e6-8c09-8f205bffd824,fa8ffb98-360a-4a01-95f8-52b248efa012,5d9c82f0-14c6-4fb4-ac60-7946565ba901,FastAPI,True,required,backend,intermediate
c2408d71-2760-434c-bf3e-1090cd995e64,dd4596bf-eaa0-47e6-8c09-8f205bffd824,fa8ffb98-360a-4a01-95f8-52b248efa012,224a5d23-cddf-4cd6-929c-a3b1c7666003,Docker,True,required,backend,intermediate
e94faa81-5da3-4e5e-94d7-285bc1196370,dd4596bf-eaa0-47e6-8c09-8f205bffd824,fa8ffb98-360a-4a01-95f8-52b248efa012,e9b04df8-e1be-4b33-9e66-076fa63ac0e6,PostgreSQL,True,required,backend,intermediate
b2d987a7-3c23-4365-a12c-ec723f392a1b,dd4596bf-eaa0-47e6-8c09-8f205bffd824,fa8ffb98-360a-4a01-95f8-52b248efa012,bb4adc67-da67-4a84-8a9c-32f19a598242,MySQL,True,required,backend,intermediate
4c8399c2-860a-4e49-9396-d52529970beb,dd4596bf-eaa0-47e6-8c09-8f205bffd824,fa8ffb98-360a-4a01-95f8-52b248efa012,8115cf30-fce5-446d-9298-69c164953cb4,Computer Vision,False,nice_to_have,backend,intermediate
32a219a2-22ea-494d-9f12-679e8a778d3b,dd4596bf-eaa0-47e6-8c09-8f205bffd824,fa8ffb98-360a-4a01-95f8-52b248efa012,7917e55a-5b39-492f-8d43-2f495c035978,Go,False,nice_to_have,backend,intermediate
4e5accd8-aed9-49ec-a2c2-d9c6af3d0b8d,9f431c32-46dc-427e-bdf3-e3ce970aa24d,fa8ffb98-360a-4a01-95f8-52b248efa012,7917e55a-5b39-492f-8d43-2f495c035978,Go,True,required,backend,intermediate
f19a2fb1-de00-4b0b-b602-7cb16a5713b2,9f431c32-46dc-427e-bdf3-e3ce970aa24d,fa8ffb98-360a-4a01-95f8-52b248efa012,5d9c82f0-14c6-4fb4-ac60-7946565ba901,FastAPI,True,required,backend,intermediate
151b6ed6-0eb3-4c17-aafe-1b6d814d4d55,9f431c32-46dc-427e-bdf3-e3ce970aa24d,fa8ffb98-360a-4a01-95f8-52b248efa012,4cd103f8-cbd3-47a7-8290-05a08ad608d5,Redis,False,nice_to_have,backend,intermediate
a25af198-562e-4600-86c8-823bac98ebd3,f2d5a68f-8886-403c-991a-fcf8b46d2fd4,7bcfe532-e374-4357-b55d-d681d2f2dc88,f45ba265-f507-4384-8b27-79983737b853,Photoshop,True,required,design,intermediate
a02476d0-f1d9-4f4d-bb09-044b2a9804d1,f2d5a68f-8886-403c-991a-fcf8b46d2fd4,7bcfe532-e374-4357-b55d-d681d2f2dc88,7c510939-6374-4ab1-a34b-947c3d8dec2e,Sketch,True,required,design,intermediate
a1e6ab86-b959-4a43-82ce-b98ba9d9319f,f2d5a68f-8886-403c-991a-fcf8b46d2fd4,7bcfe532-e374-4357-b55d-d681d2f2dc88,733881c0-dde2-4681-82d8-6e167a741495,HTML,True,required,design,intermediate
435529f0-a9e6-4794-8955-73cd8161cbfe,f2d5a68f-8886-403c-991a-fcf8b46d2fd4,7bcfe532-e374-4357-b55d-d681d2f2dc88,42b55509-677b-4dcc-8f82-04f9b43d5e81,Motion Design,True,required,design,intermediate
114f20c0-29b8-4499-acf8-5ab6d79f0113,f2d5a68f-8886-403c-991a-fcf8b46d2fd4,7bcfe532-e374-4357-b55d-d681d2f2dc88,d0b69351-297f-4bca-bd0d-97e42d1643cf,Illustrator,True,required,design,intermediate
61c5abb7-c74e-4092-ac16-90d4c183ad54,f2d5a68f-8886-403c-991a-fcf8b46d2fd4,7bcfe532-e374-4357-b55d-d681d2f2dc88,33cce223-93e7-4c1d-877f-828ad0730e95,TensorFlow,False,preferred,design,intermediate
a6a7dd22-a753-417a-8155-240ea148a05f,f2d5a68f-8886-403c-991a-fcf8b46d2fd4,7bcfe532-e374-4357-b55d-d681d2f2dc88,8115cf30-fce5-446d-9298-69c164953cb4,Computer Vision,False,nice_to_have,design,intermediate
a4c1d615-5522-49f7-b414-3c2a6ef0acc4,421d681b-e90b-4fe4-8e98-2df11f5d9873,7bcfe532-e374-4357-b55d-d681d2f2dc88,a2c57fb7-65e1-4f27-a291-aa9733982066,Adobe XD,True,required,design,intermediate
4b2b3213-8964-489b-b362-22ac1845371f,421d681b-e90b-4fe4-8e98-2df11f5d9873,7bcfe532-e374-4357-b55d-d681d2f2dc88,f45ba265-f507-4384-8b27-79983737b853,Photoshop,True,required,design,intermediate
d252718d-758d-4bca-9b3b-cd2e914febca,421d681b-e90b-4fe4-8e98-2df11f5d9873,7bcfe532-e374-4357-b55d-d681d2f2dc88,c1f4a0f0-a3af-4b5c-9822-f982976cf5a0,Smart Contracts,False,preferred,design,intermediate
95db2bf2-f6d2-45d8-88d3-68ff58bf7c20,421d681b-e90b-4fe4-8e98-2df11f5d9873,7bcfe532-e374-4357-b55d-d681d2f2dc88,9442b4a0-2ec8-4a0b-b9fa-fa1da3f7222e,React,False,preferred,design,intermediate
2494c137-bf5f-4b25-9d15-4f6327a1ac77,ffe955e8-30f4-4cb6-aa91-9ee2f8c5350a,7bcfe532-e374-4357-b55d-d681d2f2dc88,7c510939-6374-4ab1-a34b-947c3d8dec2e,Sketch,True,required,design,intermediate
61a58601-5da9-4bee-b88e-1a79210b0313,ffe955e8-30f4-4cb6-aa91-9ee2f8c5350a,7bcfe532-e374-4357-b55d-d681d2f2dc88,d9ee970a-7ccd-4344-bdbd-7ec876a83350,Graphic Design,True,required,design,intermediate
89f68efc-b5cb-4d75-8c17-c4194c6276f8,ffe955e8-30f4-4cb6-aa91-9ee2f8c5350a,7bcfe532-e374-4357-b55d-d681d2f2dc88,733881c0-dde2-4681-82d8-6e167a741495,HTML,True,required,design,intermediate
420ae999-31e9-40fe-8a39-639472b20497,ffe955e8-30f4-4cb6-aa91-9ee2f8c5350a,7bcfe532-e374-4357-b55d-d681d2f2dc88,d0b69351-297f-4bca-bd0d-97e42d1643cf,Illustrator,True,required,design,intermediate
51fbbc3c-f782-4816-ab58-24f6a07e12a0,ffe955e8-30f4-4cb6-aa91-9ee2f8c5350a,7bcfe532-e374-4357-b55d-d681d2f2dc88,e9b04df8-e1be-4b33-9e66-076fa63ac0e6,PostgreSQL,False,preferred,design,intermediate
f6f7da03-50fe-4233-9a6c-971ad4d7357f,4e8b69e6-641c-4589-a511-20c964c4ab57,8beffd42-1e37-4ca2-a12d-c7e57dfb194c,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,True,required,fullstack,expert
71db102f-c38f-416c-b96c-84b613f6b93a,4e8b69e6-641c-4589-a511-20c964c4ab57,8beffd42-1e37-4ca2-a12d-c7e57dfb194c,bdbda0ac-4e8c-4397-9ccc-1c7d49f624ac,JavaScript,True,required,fullstack,expert
68d6525d-d169-46a4-9d5f-40cb02de14af,4e8b69e6-641c-4589-a511-20c964c4ab57,8beffd42-1e37-4ca2-a12d-c7e57dfb194c,4ece738b-4e65-486b-9916-ae2938529a51,TypeScript,True,required,fullstack,expert
b1550b4b-948a-4ff0-9c90-d5513f248179,4e8b69e6-641c-4589-a511-20c964c4ab57,8beffd42-1e37-4ca2-a12d-c7e57dfb194c,e9b04df8-e1be-4b33-9e66-076fa63ac0e6,PostgreSQL,True,required,fullstack,expert
58c0caec-963f-45ca-9009-bc91cef44bd5,4e8b69e6-641c-4589-a511-20c964c4ab57,8beffd42-1e37-4ca2-a12d-c7e57dfb194c,9442b4a0-2ec8-4a0b-b9fa-fa1da3f7222e,React,True,required,fullstack,expert
97446fc8-8821-48f5-b201-6d5beb88b8fa,4e8b69e6-641c-4589-a511-20c964c4ab57,8beffd42-1e37-4ca2-a12d-c7e57dfb194c,4964b46d-323d-4b24-9ca3-613d28b4c828,Swift,False,nice_to_have,fullstack,expert
efd3f1bb-fb3b-4eeb-b4d6-c10a9c621e6c,4e8b69e6-641c-4589-a511-20c964c4ab57,8beffd42-1e37-4ca2-a12d-c7e57dfb194c,7c510939-6374-4ab1-a34b-947c3d8dec2e,Sketch,False,preferred,fullstack,expert
7c2ed518-656f-4d46-bf57-73cbf228bf47,a27083a1-5bc5-4d11-8781-88e0628c9595,ec1deb95-13b9-40d8-b1e2-28e28c2dda9d,31471107-34ff-4b98-a853-5f2b9443c998,Flask,True,required,backend,expert
890dc992-86b3-4f92-ba7f-5845d8cc4c20,a27083a1-5bc5-4d11-8781-88e0628c9595,ec1deb95-13b9-40d8-b1e2-28e28c2dda9d,b38928c4-8795-4085-906f-17051e798a4e,Python,True,required,backend,expert
e85d91a6-901a-4535-a436-d57aea710a28,a27083a1-5bc5-4d11-8781-88e0628c9595,ec1deb95-13b9-40d8-b1e2-28e28c2dda9d,bb4adc67-da67-4a84-8a9c-32f19a598242,MySQL,True,required,backend,expert
66440afc-0827-40c6-8fb3-ab3c6839a2b8,a27083a1-5bc5-4d11-8781-88e0628c9595,ec1deb95-13b9-40d8-b1e2-28e28c2dda9d,e3b8b3f1-b37c-4f24-854a-baad2a4245e7,Nginx,False,nice_to_have,backend,expert
42a98d2d-0f72-44bf-a165-29e1086c85d1,a27083a1-5bc5-4d11-8781-88e0628c9595,ec1deb95-13b9-40d8-b1e2-28e28c2dda9d,7c510939-6374-4ab1-a34b-947c3d8dec2e,Sketch,False,preferred,backend,expert
0402b6f4-4d1a-423e-ad20-b644aad592b0,3ad31f9f-45f9-4dfb-9538-e66b139d616b,66633ef3-c438-4a86-ac48-14e91d5cd614,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,True,required,mobile,expert
ad9cb51b-19ac-4c23-a39f-b41ab037e879,3ad31f9f-45f9-4dfb-9538-e66b139d616b,66633ef3-c438-4a86-ac48-14e91d5cd614,a8f33b92-ade5-4219-9c3e-b1cbafad9bb0,Kotlin,True,required,mobile,expert
ad86f235-006e-45e6-b0f8-2332d929ca19,3ad31f9f-45f9-4dfb-9538-e66b139d616b,66633ef3-c438-4a86-ac48-14e91d5cd614,f746999a-0364-42ca-9797-0408b9ef6432,Flutter,True,required,mobile,expert
513309ce-cafd-4c5e-a90e-c76a8be6bf18,3ad31f9f-45f9-4dfb-9538-e66b139d616b,66633ef3-c438-4a86-ac48-14e91d5cd614,d775e2b6-a19e-49b9-bb84-9b6aa0ae3eb7,Firebase,True,required,mobile,expert
d0440c03-889c-45a3-8f95-2ac969ac8012,3ad31f9f-45f9-4dfb-9538-e66b139d616b,66633ef3-c438-4a86-ac48-14e91d5cd614,5e85158e-fbd6-4096-963d-d40115d0f396,Android Development,True,required,mobile,expert
ca54c73b-4bad-4d92-8cdf-2ed4081ab943,3ad31f9f-45f9-4dfb-9538-e66b139d616b,66633ef3-c438-4a86-ac48-14e91d5cd614,a79c00e3-0f06-409c-ab9d-6cefd787025a,MongoDB,False,nice_to_have,mobile,expert
d48dce38-dee8-4295-97d8-436c8e8cea54,89343604-140c-4852-b899-7531df4ec1c7,66633ef3-c438-4a86-ac48-14e91d5cd614,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,True,required,mobile,expert
62e7b9fe-c950-4f4c-90c2-0c03ac7c59b1,89343604-140c-4852-b899-7531df4ec1c7,66633ef3-c438-4a86-ac48-14e91d5cd614,d775e2b6-a19e-49b9-bb84-9b6aa0ae3eb7,Firebase,True,required,mobile,expert
625119e7-0252-4d15-8fbb-5c978b98aa4f,89343604-140c-4852-b899-7531df4ec1c7,66633ef3-c438-4a86-ac48-14e91d5cd614,f746999a-0364-42ca-9797-0408b9ef6432,Flutter,True,required,mobile,expert
7c7687ff-4232-44f7-8b7c-051e97cd9308,89343604-140c-4852-b899-7531df4ec1c7,66633ef3-c438-4a86-ac48-14e91d5cd614,2a6364bb-d2c0-4246-b352-d84516f04f12,React Native,True,required,mobile,expert
69baf106-1bd8-46bd-99e8-cea601836014,3c45c130-9116-4b99-8e18-c9e0ac21bfac,66633ef3-c438-4a86-ac48-14e91d5cd614,a8f33b92-ade5-4219-9c3e-b1cbafad9bb0,Kotlin,True,required,mobile,expert
569f2a6b-90de-4565-a3c0-100cd7dc9d86,3c45c130-9116-4b99-8e18-c9e0ac21bfac,66633ef3-c438-4a86-ac48-14e91d5cd614,96294385-1a73-4cec-bc75-a7fcf8ab1f85,Dart,True,required,mobile,expert
7387073c-8c02-496e-9cc9-a3b96320d87b,3c45c130-9116-4b99-8e18-c9e0ac21bfac,66633ef3-c438-4a86-ac48-14e91d5cd614,5e85158e-fbd6-4096-963d-d40115d0f396,Android Development,True,required,mobile,expert
579a66e1-6c08-4362-97da-e18519e013ee,3c45c130-9116-4b99-8e18-c9e0ac21bfac,66633ef3-c438-4a86-ac48-14e91d5cd614,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,True,required,mobile,expert
87b63f2e-43d7-490d-81d5-a2f8a3191586,3c45c130-9116-4b99-8e18-c9e0ac21bfac,66633ef3-c438-4a86-ac48-14e91d5cd614,30bf591e-708b-4949-8b39-0c7aa4417c67,NLP,False,preferred,mobile,expert
36b763e4-3110-4fbc-a920-7b82782857de,4a41cc5e-2c3e-46a9-9b5d-81de4235d4c6,772a23a2-7c38-4288-9684-ebbc234cf679,5e85158e-fbd6-4096-963d-d40115d0f396,Android Development,True,required,mobile,entry
f3a499f9-9fc5-4723-8c9a-3c2fb1329fa9,4a41cc5e-2c3e-46a9-9b5d-81de4235d4c6,772a23a2-7c38-4288-9684-ebbc234cf679,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,True,required,mobile,entry
339e9dc4-6215-4a12-8250-67bfed112bae,4a41cc5e-2c3e-46a9-9b5d-81de4235d4c6,772a23a2-7c38-4288-9684-ebbc234cf679,d775e2b6-a19e-49b9-bb84-9b6aa0ae3eb7,Firebase,True,required,mobile,entry
1242c612-dfd1-411a-bb36-c4a6d955e6cc,4a41cc5e-2c3e-46a9-9b5d-81de4235d4c6,772a23a2-7c38-4288-9684-ebbc234cf679,f746999a-0364-42ca-9797-0408b9ef6432,Flutter,True,required,mobile,entry
6b80ab7e-4321-466b-9db3-89745df87c58,4a41cc5e-2c3e-46a9-9b5d-81de4235d4c6,772a23a2-7c38-4288-9684-ebbc234cf679,4964b46d-323d-4b24-9ca3-613d28b4c828,Swift,True,required,mobile,entry
28f97b49-7629-4e31-9455-3e1e7a0f8fcc,4a41cc5e-2c3e-46a9-9b5d-81de4235d4c6,772a23a2-7c38-4288-9684-ebbc234cf679,d80d41e0-7ec7-4b51-bd83-d46ae0948a7d,NumPy,False,preferred,mobile,entry
b5b57cb7-6f80-4039-bf24-a215b2b0afb2,4a41cc5e-2c3e-46a9-9b5d-81de4235d4c6,772a23a2-7c38-4288-9684-ebbc234cf679,9442b4a0-2ec8-4a0b-b9fa-fa1da3f7222e,React,False,preferred,mobile,entry
b0b019e1-fd0a-41b6-a8ec-29b5ee8707d8,740fea66-7b63-4504-84cd-1b55c1a2ec15,772a23a2-7c38-4288-9684-ebbc234cf679,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,True,required,mobile,entry
737edda4-92e8-4d52-81a0-1b98931438b7,740fea66-7b63-4504-84cd-1b55c1a2ec15,772a23a2-7c38-4288-9684-ebbc234cf679,d775e2b6-a19e-49b9-bb84-9b6aa0ae3eb7,Firebase,True,required,mobile,entry
b2c39817-0ae5-46b7-8a8f-e5999c59ab2c,740fea66-7b63-4504-84cd-1b55c1a2ec15,772a23a2-7c38-4288-9684-ebbc234cf679,4964b46d-323d-4b24-9ca3-613d28b4c828,Swift,True,required,mobile,entry
5f23e9a8-9edf-4689-8921-dda808853174,740fea66-7b63-4504-84cd-1b55c1a2ec15,772a23a2-7c38-4288-9684-ebbc234cf679,8115cf30-fce5-446d-9298-69c164953cb4,Computer Vision,False,nice_to_have,mobile,entry
38a6ae7f-669e-42a7-b2e2-ffd868ea50c5,27cd4989-e7f6-460b-a4ec-8e85f003777f,fbd12e23-cc6f-4905-bcfa-2961313ed598,30bf591e-708b-4949-8b39-0c7aa4417c67,NLP,True,required,ml_ai,entry
22108b12-f6eb-423e-87e3-9d596bb58ad0,27cd4989-e7f6-460b-a4ec-8e85f003777f,fbd12e23-cc6f-4905-bcfa-2961313ed598,cb819698-9088-4688-9e52-d82bb104aa63,Data Science,True,required,ml_ai,entry
300d7752-2b3f-4dc2-95b3-d4b3898e0564,27cd4989-e7f6-460b-a4ec-8e85f003777f,fbd12e23-cc6f-4905-bcfa-2961313ed598,dfeac3a7-9bb6-45aa-b038-1a8838aee8e6,scikit-learn,True,required,ml_ai,entry
633f4616-1c04-4e0f-9a57-dac3fca87a4f,27cd4989-e7f6-460b-a4ec-8e85f003777f,fbd12e23-cc6f-4905-bcfa-2961313ed598,20390b7e-99c2-48ae-bd84-22f35677913b,PyTorch,True,required,ml_ai,entry
5c03921c-9ec0-4e4d-aaf3-8d6825aff858,27cd4989-e7f6-460b-a4ec-8e85f003777f,fbd12e23-cc6f-4905-bcfa-2961313ed598,f76506b6-8638-4aba-95d4-e4f43fb8533c,LLM Integration,True,required,ml_ai,entry
46faf9b2-0414-4f92-9c04-5d3dff17f357,14ad43e3-3cc0-4bdc-91c9-b0ee3b30ddf5,d2183309-0847-44e9-9c2b-00f5d244ec45,30bf591e-708b-4949-8b39-0c7aa4417c67,NLP,True,required,ml_ai,intermediate
37088d3c-c49e-4cd6-b44f-0610c364cf92,14ad43e3-3cc0-4bdc-91c9-b0ee3b30ddf5,d2183309-0847-44e9-9c2b-00f5d244ec45,d80d41e0-7ec7-4b51-bd83-d46ae0948a7d,NumPy,True,required,ml_ai,intermediate
c5d848ec-7c2c-479c-89f0-9684bc9d1eb7,14ad43e3-3cc0-4bdc-91c9-b0ee3b30ddf5,d2183309-0847-44e9-9c2b-00f5d244ec45,8115cf30-fce5-446d-9298-69c164953cb4,Computer Vision,True,required,ml_ai,intermediate
86116913-4bdc-4746-9e3d-f0ea1f20f666,14ad43e3-3cc0-4bdc-91c9-b0ee3b30ddf5,d2183309-0847-44e9-9c2b-00f5d244ec45,20390b7e-99c2-48ae-bd84-22f35677913b,PyTorch,True,required,ml_ai,intermediate
792235ae-c67b-4e51-ad9c-f4b2edbc6b02,14ad43e3-3cc0-4bdc-91c9-b0ee3b30ddf5,d2183309-0847-44e9-9c2b-00f5d244ec45,4bb6f953-fa20-44f4-8e2e-848ae0e2ce34,CI/CD,False,preferred,ml_ai,intermediate
d6e7669e-cb4a-4fd3-b1e5-6ae689194a83,14ad43e3-3cc0-4bdc-91c9-b0ee3b30ddf5,d2183309-0847-44e9-9c2b-00f5d244ec45,d0b69351-297f-4bca-bd0d-97e42d1643cf,Illustrator,False,nice_to_have,ml_ai,intermediate
221b3c6d-e067-40c7-ab38-74c6440c17cf,434db65f-01c8-4393-86e6-0c3a7bb1ef48,d2183309-0847-44e9-9c2b-00f5d244ec45,30bf591e-708b-4949-8b39-0c7aa4417c67,NLP,True,required,ml_ai,intermediate
414e8a5e-78b1-48ac-a49f-ada3ecc2f096,434db65f-01c8-4393-86e6-0c3a7bb1ef48,d2183309-0847-44e9-9c2b-00f5d244ec45,d80d41e0-7ec7-4b51-bd83-d46ae0948a7d,NumPy,True,required,ml_ai,intermediate
63f2963a-c852-4017-b12d-b6b80e9cc513,434db65f-01c8-4393-86e6-0c3a7bb1ef48,d2183309-0847-44e9-9c2b-00f5d244ec45,dfeac3a7-9bb6-45aa-b038-1a8838aee8e6,scikit-learn,True,required,ml_ai,intermediate
d75c4665-203d-4bb4-8aa2-50d3a4533055,434db65f-01c8-4393-86e6-0c3a7bb1ef48,d2183309-0847-44e9-9c2b-00f5d244ec45,d567dc78-c11e-4bec-ada6-21b10cd49326,Pandas,True,required,ml_ai,intermediate
a5df37e2-fe35-4925-bb67-1ed26adca224,434db65f-01c8-4393-86e6-0c3a7bb1ef48,d2183309-0847-44e9-9c2b-00f5d244ec45,8115cf30-fce5-446d-9298-69c164953cb4,Computer Vision,True,required,ml_ai,intermediate
209e6eb1-cff3-4f38-bebc-328660a162a9,434db65f-01c8-4393-86e6-0c3a7bb1ef48,d2183309-0847-44e9-9c2b-00f5d244ec45,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,False,nice_to_have,ml_ai,intermediate
2dfcf265-5e1c-4345-87b5-fba472a8e88b,434db65f-01c8-4393-86e6-0c3a7bb1ef48,d2183309-0847-44e9-9c2b-00f5d244ec45,eeb53f53-85c9-4835-ab8c-5af48a99bb2d,Blockchain,False,preferred,ml_ai,intermediate
ea5acbe1-5368-4064-9db0-c017e670e399,9c07733c-2392-46f4-ae64-904bb895910d,59de8d75-31b9-45e3-a759-230a508c8979,9442b4a0-2ec8-4a0b-b9fa-fa1da3f7222e,React,True,required,frontend,intermediate
0ba33f4e-ee57-46a6-8180-244fa097172f,9c07733c-2392-46f4-ae64-904bb895910d,59de8d75-31b9-45e3-a759-230a508c8979,fd17aae3-877b-4f6d-99fe-3a26a43ed0cc,Angular,True,required,frontend,intermediate
cf543000-7067-49fb-9b94-51c536d888b6,9c07733c-2392-46f4-ae64-904bb895910d,59de8d75-31b9-45e3-a759-230a508c8979,18784026-f5aa-481a-8cf4-8f17e0582dcd,Tailwind CSS,True,required,frontend,intermediate
6eadcac9-3e57-46ee-9d74-6e3a1598305a,9c07733c-2392-46f4-ae64-904bb895910d,59de8d75-31b9-45e3-a759-230a508c8979,bdbda0ac-4e8c-4397-9ccc-1c7d49f624ac,JavaScript,True,required,frontend,intermediate
7ffd2cee-4eaa-479f-bfb8-614ea27f5477,9c07733c-2392-46f4-ae64-904bb895910d,59de8d75-31b9-45e3-a759-230a508c8979,1fa16dd2-5fa0-4912-a019-a14cc32f6ade,UI/UX Design,False,nice_to_have,frontend,intermediate
e4eeee5e-0396-40cb-b592-3bbaf4bfd40b,98e41f37-79b2-4232-8517-cf18a27211c0,b64bea3c-1797-41a8-8217-0188b287506a,e3b8b3f1-b37c-4f24-854a-baad2a4245e7,Nginx,True,required,devops,intermediate
0a3a8634-f484-487e-b742-1dffac899022,98e41f37-79b2-4232-8517-cf18a27211c0,b64bea3c-1797-41a8-8217-0188b287506a,e2f7ae33-4393-4865-9523-69346b39064c,Azure,True,required,devops,intermediate
cc7115e2-0a64-4632-8dae-83911053aa3b,98e41f37-79b2-4232-8517-cf18a27211c0,b64bea3c-1797-41a8-8217-0188b287506a,23874942-96a9-4220-9fe4-95231b09719d,Kubernetes,True,required,devops,intermediate
daabf8fb-1243-43a2-a6cb-810a220fef15,98e41f37-79b2-4232-8517-cf18a27211c0,b64bea3c-1797-41a8-8217-0188b287506a,e3f8495b-2c03-498b-94c7-2af3b73c5fda,AWS,True,required,devops,intermediate
c9e7987b-8e6a-4f0f-adca-acc6151f2f86,98e41f37-79b2-4232-8517-cf18a27211c0,b64bea3c-1797-41a8-8217-0188b287506a,a3230547-ad50-4063-bc66-d416acd8ee72,REST API,False,nice_to_have,devops,intermediate
1b7910c1-bfc7-4815-a40b-e5b8ca6a0fe9,98e41f37-79b2-4232-8517-cf18a27211c0,b64bea3c-1797-41a8-8217-0188b287506a,bdbda0ac-4e8c-4397-9ccc-1c7d49f624ac,JavaScript,False,preferred,devops,intermediate
bf5fa373-0c3d-412d-8218-69847d631b87,0d612567-1c9e-424d-84a8-1f97bba51655,b64bea3c-1797-41a8-8217-0188b287506a,7917e55a-5b39-492f-8d43-2f495c035978,Go,True,required,devops,intermediate
59a59bb7-c4f4-41b3-a5ab-5e58e4eb23e6,0d612567-1c9e-424d-84a8-1f97bba51655,b64bea3c-1797-41a8-8217-0188b287506a,e3f8495b-2c03-498b-94c7-2af3b73c5fda,AWS,True,required,devops,intermediate
2aa09806-7133-4228-9ec7-d577f47ef388,0d612567-1c9e-424d-84a8-1f97bba51655,b64bea3c-1797-41a8-8217-0188b287506a,d775e2b6-a19e-49b9-bb84-9b6aa0ae3eb7,Firebase,False,nice_to_have,devops,intermediate
d5b6ffec-00cf-49f5-97cf-d6f007105783,ab9f9d89-f36b-49cd-bfb1-71009ac78bdf,b64bea3c-1797-41a8-8217-0188b287506a,2c887733-2ccf-48f2-977c-ba9a1c6e588a,Linux,True,required,devops,intermediate
f3288309-a2da-491c-a9e7-fd85414b450c,ab9f9d89-f36b-49cd-bfb1-71009ac78bdf,b64bea3c-1797-41a8-8217-0188b287506a,e3f8495b-2c03-498b-94c7-2af3b73c5fda,AWS,True,required,devops,intermediate
68bceaab-1613-4bab-b2d7-97f2bc856b91,ab9f9d89-f36b-49cd-bfb1-71009ac78bdf,b64bea3c-1797-41a8-8217-0188b287506a,a2c57fb7-65e1-4f27-a291-aa9733982066,Adobe XD,False,preferred,devops,intermediate
