freelancer_skill_id,freelancer_id,skill_id,skill_name,proficiency_level
1f61e41c-c44e-46e5-b4e1-29d614764bf1,10e727f9-945f-4416-9152-43643f546c24,0b548b23-75ef-4ca2-ac84-6545fc59b5ca,scikit-learn,advanced
a4c09a23-082a-4c5b-9acf-10cb34a53f31,10e727f9-945f-4416-9152-43643f546c24,d823d672-3919-4cf0-a648-f2e56071beb8,NLP,advanced
14aaa948-d684-4d07-815e-4cc291141d65,10e727f9-945f-4416-9152-43643f546c24,7e72c12d-0210-4b71-a88e-238b4a151e14,Machine Learning,intermediate
03f3ee2b-2853-4ac4-addc-6e31d9e88be4,10e727f9-945f-4416-9152-43643f546c24,33e5fd4f-c3a7-48e6-87b4-14dc5e2e0ebd,Pandas,advanced
d3326440-e249-4e9d-889c-2d8532380f98,10e727f9-945f-4416-9152-43643f546c24,2f7d9077-f8d4-40b1-a642-f9c7f87b4684,Adobe XD,expert
4921b19f-0496-4343-8cd1-51630a2f6c2f,10e727f9-945f-4416-9152-43643f546c24,23dd4605-c045-4587-88b4-e3c1f0e25aa2,Next.js,beginner
61551460-9b93-4a8f-95da-33c2d1eec268,375a8c44-f210-4e1e-82ff-1198081195b5,12a015c1-253c-4215-be8b-0b7ed9f4869d,Motion Design,expert
2c34e0cb-436f-4d91-8bd7-8415a4deb6eb,375a8c44-f210-4e1e-82ff-1198081195b5,2f7d9077-f8d4-40b1-a642-f9c7f87b4684,Adobe XD,intermediate
04a913a2-0731-4e40-b849-d1703d9da7e7,375a8c44-f210-4e1e-82ff-1198081195b5,b36fbe52-2c5d-4f55-a764-4148dd65f7db,Photoshop,intermediate
64d46494-ec34-427c-8887-64b30a46f9a0,375a8c44-f210-4e1e-82ff-1198081195b5,eca2899d-57ee-404c-a358-1663f2ca8fc1,HTML,advanced
0c81e232-eaff-4626-b466-848bd160933f,375a8c44-f210-4e1e-82ff-1198081195b5,f47a899f-a418-43e7-b6ad-49e4ac3c8fbc,CSS,advanced
9e351f26-2714-4f76-a9bf-7f0bca725f42,375a8c44-f210-4e1e-82ff-1198081195b5,ab85dff1-d0e3-498a-8d5c-76c2743714c2,UI/UX Design,advanced
67ab0a69-ed9a-423d-a3ab-3b341c47b58a,375a8c44-f210-4e1e-82ff-1198081195b5,92d5801a-9306-4509-89b1-56bafb236261,Illustrator,advanced
249cb0a4-b2cf-446b-a0f3-d5da1ff817f3,375a8c44-f210-4e1e-82ff-1198081195b5,61195128-894c-4e66-acf8-520c96579861,React,intermediate
763fe2f4-77e0-4792-8cee-cb4aa447c300,e719dcf7-507b-4930-b2db-0377d20d9308,30f76bf2-f207-4cca-abf2-17f1bb87aa75,Solidity,beginner
03312337-5664-4dc9-9c86-f5ea70d18247,e719dcf7-507b-4930-b2db-0377d20d9308,37450534-710e-498f-9429-7a9e9ec6a233,Rust,intermediate
482c6d8a-9d01-4b30-94ba-4a7201190d4d,e719dcf7-507b-4930-b2db-0377d20d9308,2f492933-4404-43ae-aff2-b7d122b692d6,JavaScript,advanced
f66196b8-8810-4277-bab1-227bc9f486cf,e719dcf7-507b-4930-b2db-0377d20d9308,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,expert
752be2ea-8db1-4206-8b14-58390cbbceb8,e719dcf7-507b-4930-b2db-0377d20d9308,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
0a80a542-a83e-4172-823c-4c91613b0eaa,e719dcf7-507b-4930-b2db-0377d20d9308,a33aa749-35dd-4580-8c55-7556b935102e,Computer Vision,intermediate
d905894f-b782-4b6f-aea2-b25bca1189e8,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,56e35043-699b-4786-84b2-70263700259b,React Native,intermediate
d91f501d-83a4-4a3a-94b8-94ac7d17b940,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,db1ac8fd-7072-46d2-9a7d-bcb9e0dc2768,Android Development,advanced
de88f897-7289-4eb5-94f6-ad23e8e7e48b,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,c0553466-0912-47d9-afcf-9609f727dc83,Firebase,advanced
0bc44c9b-8017-48fe-b77b-3ac030691595,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,79e91e1d-7da5-42eb-a968-f989620d479c,REST API,advanced
9b1a6c9a-0bd6-40a3-a0bf-c46792280b04,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,7a7d6ccb-5037-4416-a74c-cc445f9a59df,Swift,intermediate
fbac2922-94fa-422e-93c3-3d52f0ed8090,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,b74d3b30-d1d9-404a-a2b4-3f26e9ca2fb9,iOS Development,intermediate
0128238b-d23a-4846-9b30-09c1d0d16954,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,19ff13db-46ba-4800-9464-696a5dd242a8,CI/CD,expert
7e8da6a0-18b2-4d84-ae90-4f80c3fab95b,fd50fbe5-2f59-4bf2-a609-71ab37b0e157,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
1c4027cf-ce19-4a44-8f0f-0102acde61fe,b56d4e13-af27-44f7-ac0d-ff9d2799bc7b,75db70ae-3c8c-4821-88ab-38e804d76fb0,FastAPI,expert
f4c2eebc-9d93-4de5-810b-957730fb1043,b56d4e13-af27-44f7-ac0d-ff9d2799bc7b,845f3623-5140-413f-aa2d-71162b64b2f7,MySQL,beginner
811b00b2-8bed-4fb9-90ee-9ee2ba9129f2,b56d4e13-af27-44f7-ac0d-ff9d2799bc7b,3b603349-06d4-44b2-94f2-1c033722afd0,System Design,advanced
c3ec1786-91df-4989-8879-0e6be8bbc078,b56d4e13-af27-44f7-ac0d-ff9d2799bc7b,e6bd4e0d-5c1c-45ea-a698-ec2bfb4faa7c,Express.js,intermediate
899eeab0-3842-4706-acee-c83a61175e7f,b56d4e13-af27-44f7-ac0d-ff9d2799bc7b,19b729a6-8691-41b8-8263-a84ca010b68f,GitHub Actions,expert
465e9ddb-6c73-4ca0-af31-0c08544d9995,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,7e72c12d-0210-4b71-a88e-238b4a151e14,Machine Learning,advanced
57d04a81-fe1a-402a-9387-88daa75de7a3,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,0b548b23-75ef-4ca2-ac84-6545fc59b5ca,scikit-learn,intermediate
b2c0b88c-8bac-4ad5-9490-6c7e2bf0c7ca,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,e130a249-7f72-450f-b725-8c4f4fd90f93,Data Science,expert
ffa1ffb0-c759-4164-a2bc-8daf2d58dc92,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,33e5fd4f-c3a7-48e6-87b4-14dc5e2e0ebd,Pandas,advanced
bc29af95-65e9-4a12-abf9-900cef2b7776,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,beginner
26a1d1cc-795c-4a0c-b718-0106e3a05e36,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,2c59e71d-d264-41a0-b48b-441b80ad7881,LLM Integration,intermediate
ec92d02b-cbbd-479a-87bd-487247f0e006,bbb94bde-c4c6-4bd8-8839-4e3e8600c4cf,f48d1b6f-de2c-4cc1-88e9-82bf665517c7,Linux,intermediate
7e2e1ddc-3857-4db6-b1ca-6b99371f35ca,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,429281a7-e66b-410a-bc46-2097b51c638c,Redis,intermediate
bd8968f1-931f-4523-b07c-a39365e90aeb,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,845f3623-5140-413f-aa2d-71162b64b2f7,MySQL,beginner
6339ceeb-32e2-40b0-8914-411f37b74264,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,96429ba3-bde3-4ddc-9396-ec27562c4cd4,Microservices,intermediate
4df74b54-e4c4-4296-ab82-de443add2cfb,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,861b5ae0-91d6-477e-81b9-707dfcde9ecc,Node.js,intermediate
3cc68962-25ca-454c-ad55-8b00b03ea93d,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,e6bd4e0d-5c1c-45ea-a698-ec2bfb4faa7c,Express.js,expert
697c9acf-7966-4395-8986-53c5e7e43bae,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
73a28606-d5c6-492a-954b-e07ca3ba7c04,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,a2681cb1-9a70-449f-b128-e2fcba0ad193,Flask,advanced
7fd7efc8-0b8a-4888-a91b-fb1d017b1ef9,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,f47a899f-a418-43e7-b6ad-49e4ac3c8fbc,CSS,intermediate
87a92288-6d69-4bd8-8e1f-c638c2dd75fa,59cdcd10-4b4c-4391-8eb2-fcb03d53f6d6,92d5801a-9306-4509-89b1-56bafb236261,Illustrator,beginner
fae59061-5886-4f79-b21e-bb2f3fcca043,071afcbc-7917-4ec2-a456-c39c9a762665,6e36f8b6-72c3-476f-92ec-9db4c6e7736d,Blockchain,intermediate
739edcaa-09ac-496a-a02a-de0f7a79fd81,071afcbc-7917-4ec2-a456-c39c9a762665,37450534-710e-498f-9429-7a9e9ec6a233,Rust,advanced
326134ae-4f05-427a-85dc-9e73d27fcc04,071afcbc-7917-4ec2-a456-c39c9a762665,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,advanced
46058734-b9c0-445e-a071-e8616d9f4c71,071afcbc-7917-4ec2-a456-c39c9a762665,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
e61e839f-1918-4604-86cb-d8bdb1ece367,071afcbc-7917-4ec2-a456-c39c9a762665,429281a7-e66b-410a-bc46-2097b51c638c,Redis,intermediate
ec4dc5f8-e8c2-4761-80ed-4938afd80ec2,071afcbc-7917-4ec2-a456-c39c9a762665,7a7d6ccb-5037-4416-a74c-cc445f9a59df,Swift,advanced
a3edfeb0-eb8d-469c-affc-5b31f1c5a85f,f22d3ba3-2410-4485-9ed4-2be207d07327,75db70ae-3c8c-4821-88ab-38e804d76fb0,FastAPI,expert
fad26d73-4e07-4d5c-8bcb-fd1855728a37,f22d3ba3-2410-4485-9ed4-2be207d07327,79e91e1d-7da5-42eb-a968-f989620d479c,REST API,advanced
44f27f83-b6b6-4f3e-9983-8896bf185919,f22d3ba3-2410-4485-9ed4-2be207d07327,ccac46b1-90eb-4f1d-97a9-65910e78bdab,Django,expert
94a733fb-4166-4d82-9b52-a42a6e89e44d,f22d3ba3-2410-4485-9ed4-2be207d07327,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
ab342ca2-955f-4dca-99dc-205423e9d926,f22d3ba3-2410-4485-9ed4-2be207d07327,19ff13db-46ba-4800-9464-696a5dd242a8,CI/CD,advanced
21713682-6a74-4550-b62a-2c7ad054e08c,867e0ec8-4f04-4586-bcf3-ab5cfb04af37,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
06669e54-5ddc-4b7a-9942-e02b5a569f82,867e0ec8-4f04-4586-bcf3-ab5cfb04af37,00e792fd-73d4-43ed-a68b-32aaaaaf678a,Azure,advanced
d84e3a8b-b577-46a3-bec9-c0ad9ae98ed0,867e0ec8-4f04-4586-bcf3-ab5cfb04af37,19ff13db-46ba-4800-9464-696a5dd242a8,CI/CD,intermediate
668a54a8-4663-4ce6-9eb8-05043ce253f3,867e0ec8-4f04-4586-bcf3-ab5cfb04af37,101a3a4d-77a2-4a2e-b325-4f7de67de3a7,Kubernetes,advanced
c9f2dfd6-95a6-4232-b0e5-cbcd03f5b032,867e0ec8-4f04-4586-bcf3-ab5cfb04af37,73c7448d-1587-4753-afd8-40efe64db197,Smart Contracts,advanced
c4aa1641-1d00-4343-ba33-9934681c3eda,d3f9dc98-6426-4413-839a-181958cb3e54,f7b6291b-6aa1-430b-889c-5331a4ebe20b,Nginx,intermediate
7c8fa472-852d-4923-9c4a-a33c4d85b53a,d3f9dc98-6426-4413-839a-181958cb3e54,323ff90f-751f-412a-9f77-489e737092b5,Terraform,advanced
efd4a19c-ec22-4563-815e-218e4b754b15,d3f9dc98-6426-4413-839a-181958cb3e54,f40708f4-a2f0-4728-865f-2a27b523e5c4,AWS,advanced
d0f75125-b79b-417d-8bac-706419ea0584,d3f9dc98-6426-4413-839a-181958cb3e54,7e72c12d-0210-4b71-a88e-238b4a151e14,Machine Learning,expert
efa7d92f-635d-474b-8ddd-11b22d1733c5,d3f9dc98-6426-4413-839a-181958cb3e54,37450534-710e-498f-9429-7a9e9ec6a233,Rust,advanced
89335706-05f0-4639-b54f-cc4d374c08be,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,a2681cb1-9a70-449f-b128-e2fcba0ad193,Flask,advanced
64117039-67ec-41ff-838e-50a76fa92bde,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,79e91e1d-7da5-42eb-a968-f989620d479c,REST API,beginner
4d3253ed-9e87-420a-a3ab-a08f6c5460cb,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,861b5ae0-91d6-477e-81b9-707dfcde9ecc,Node.js,expert
add3767f-8ff5-44fd-b454-26174a140b9e,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,96429ba3-bde3-4ddc-9396-ec27562c4cd4,Microservices,beginner
ad50dde4-3fc3-4623-bd92-a5bc7fc52686,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,75db70ae-3c8c-4821-88ab-38e804d76fb0,FastAPI,intermediate
e964a805-72e0-4d7e-9d80-e1e9c7602c0c,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,588712e7-cd83-4774-b10d-add3380cbe74,PostgreSQL,advanced
d4a64da2-d6d1-436d-94ab-8762f44b2a92,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
e697bc8d-29d7-4ca8-b409-04cd0fcf57b1,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,845f3623-5140-413f-aa2d-71162b64b2f7,MySQL,advanced
06840cac-e065-47b3-b304-3cac20c8848c,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,429281a7-e66b-410a-bc46-2097b51c638c,Redis,intermediate
ef0e0ef0-0e20-4efd-bb82-fd54cfd62d45,d1ae4f3c-9966-48f5-bdda-6fe4aa04fdb6,2f7d9077-f8d4-40b1-a642-f9c7f87b4684,Adobe XD,advanced
7c12ca37-852a-4251-89a7-ae2e829c6872,fd55d99e-5984-4514-8245-03c38032bdb5,92d5801a-9306-4509-89b1-56bafb236261,Illustrator,advanced
17329736-15e1-4f08-9484-14b4acadf3db,fd55d99e-5984-4514-8245-03c38032bdb5,f47a899f-a418-43e7-b6ad-49e4ac3c8fbc,CSS,intermediate
c78e8b95-4847-4b0a-ab6c-224d10bdf5f9,fd55d99e-5984-4514-8245-03c38032bdb5,2f7d9077-f8d4-40b1-a642-f9c7f87b4684,Adobe XD,intermediate
cd9904b2-bab4-4bb1-9249-61e6a1a42b86,fd55d99e-5984-4514-8245-03c38032bdb5,88999117-8262-4112-8355-f7fff61ae427,Graphic Design,expert
d02df062-735a-402d-b537-92e07b729b08,fd55d99e-5984-4514-8245-03c38032bdb5,b36fbe52-2c5d-4f55-a764-4148dd65f7db,Photoshop,beginner
85e6563a-a4e8-45c7-b91b-483b0cd0677b,fd55d99e-5984-4514-8245-03c38032bdb5,94fd5dff-355e-4f10-8178-84e314a82d99,Sketch,advanced
f0626724-db5d-451d-9dc9-b0f22d922036,fd55d99e-5984-4514-8245-03c38032bdb5,eca2899d-57ee-404c-a358-1663f2ca8fc1,HTML,intermediate
1b3b588e-f35a-4d1f-95ab-7b244422e070,fd55d99e-5984-4514-8245-03c38032bdb5,ab85dff1-d0e3-498a-8d5c-76c2743714c2,UI/UX Design,advanced
48f791b6-a64d-470d-b29a-65c67ed29165,fd55d99e-5984-4514-8245-03c38032bdb5,9d65bb80-e448-4ac9-91b6-f0a6c86f4243,Figma,advanced
f85df7be-d3e8-49d6-a048-e87294b7522e,fd55d99e-5984-4514-8245-03c38032bdb5,96429ba3-bde3-4ddc-9396-ec27562c4cd4,Microservices,advanced
f6d9cf5a-2142-4a57-bd76-e0b8b7214db5,fd55d99e-5984-4514-8245-03c38032bdb5,e63feec7-d238-4834-b986-413d994b14c3,Angular,intermediate
cf5a4c77-7e24-4cac-911b-69ff024cea5e,e6948fb8-ee92-44fb-860e-3d249749b833,3b603349-06d4-44b2-94f2-1c033722afd0,System Design,intermediate
661461ad-f504-45bf-b3bb-899f76729430,e6948fb8-ee92-44fb-860e-3d249749b833,75db70ae-3c8c-4821-88ab-38e804d76fb0,FastAPI,advanced
ee81b0a6-cbf7-4dbf-a6fc-9b47008eba2a,e6948fb8-ee92-44fb-860e-3d249749b833,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,beginner
c6b4195f-d879-4f77-ab68-f48f8e9997a7,e6948fb8-ee92-44fb-860e-3d249749b833,ccac46b1-90eb-4f1d-97a9-65910e78bdab,Django,intermediate
18efe3da-72d3-4399-9fd9-93bd5cd8e893,e6948fb8-ee92-44fb-860e-3d249749b833,845f3623-5140-413f-aa2d-71162b64b2f7,MySQL,advanced
941d7e5f-b7aa-483b-8b8b-dfdbd66e2282,e6948fb8-ee92-44fb-860e-3d249749b833,79e91e1d-7da5-42eb-a968-f989620d479c,REST API,expert
862f0a14-ce0d-4324-aa21-4eeab5e4a029,e6948fb8-ee92-44fb-860e-3d249749b833,96429ba3-bde3-4ddc-9396-ec27562c4cd4,Microservices,advanced
082510d8-e89e-49a0-95db-4002eff37ae4,e6948fb8-ee92-44fb-860e-3d249749b833,e6bd4e0d-5c1c-45ea-a698-ec2bfb4faa7c,Express.js,advanced
a20a61ac-2810-4dfb-a9e0-1886ace36383,e6948fb8-ee92-44fb-860e-3d249749b833,37450534-710e-498f-9429-7a9e9ec6a233,Rust,intermediate
351dbbf8-1fb6-45f0-b1bf-be79f2a78c1b,fae635b0-e19d-4c34-be0b-97b5716d0fbd,23dd4605-c045-4587-88b4-e3c1f0e25aa2,Next.js,expert
ead729b5-4570-4ed0-8764-0f4c16a38034,fae635b0-e19d-4c34-be0b-97b5716d0fbd,2f492933-4404-43ae-aff2-b7d122b692d6,JavaScript,expert
39ef4fc2-a75f-40e4-af55-b8408a79e370,fae635b0-e19d-4c34-be0b-97b5716d0fbd,b50b3438-f076-4e33-b987-a805a3efac13,Vue.js,beginner
a00d8475-b0c4-490f-b6fe-374808fb1870,fae635b0-e19d-4c34-be0b-97b5716d0fbd,e63feec7-d238-4834-b986-413d994b14c3,Angular,intermediate
2b0d9177-e053-469b-a234-7826217e77ce,fae635b0-e19d-4c34-be0b-97b5716d0fbd,f47a899f-a418-43e7-b6ad-49e4ac3c8fbc,CSS,expert
f1f29493-1fa1-4ffc-a83c-87fd70b8a268,fae635b0-e19d-4c34-be0b-97b5716d0fbd,53f646d4-1ed9-4c9e-b3d6-0c0575687aaf,TypeScript,intermediate
a21b1d9b-09c1-4447-ab43-656216023f9c,fae635b0-e19d-4c34-be0b-97b5716d0fbd,eca2899d-57ee-404c-a358-1663f2ca8fc1,HTML,expert
bd1cb84e-fc23-40f0-b63c-9f84e7dd348f,fae635b0-e19d-4c34-be0b-97b5716d0fbd,d823d672-3919-4cf0-a648-f2e56071beb8,NLP,advanced
005b900c-55a5-4974-a2ff-9431ac365cc9,fae635b0-e19d-4c34-be0b-97b5716d0fbd,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,advanced
62a3c17e-e739-4f11-987a-a2ddfd5686d4,b0e6b519-90eb-4bc3-8d5c-934d18a15189,b36fbe52-2c5d-4f55-a764-4148dd65f7db,Photoshop,advanced
3e24cc2c-9ab0-4a6d-9051-ee4eac253437,b0e6b519-90eb-4bc3-8d5c-934d18a15189,2f7d9077-f8d4-40b1-a642-f9c7f87b4684,Adobe XD,intermediate
fd72480a-cb47-4b4f-8aad-ce06ad6df3c2,b0e6b519-90eb-4bc3-8d5c-934d18a15189,9d65bb80-e448-4ac9-91b6-f0a6c86f4243,Figma,expert
e883c6ea-ddf6-4eb7-9bd4-1f5cbbf21a64,b0e6b519-90eb-4bc3-8d5c-934d18a15189,eca2899d-57ee-404c-a358-1663f2ca8fc1,HTML,beginner
2c3e7621-ec59-411f-93f2-96ab3b424cbb,b0e6b519-90eb-4bc3-8d5c-934d18a15189,88999117-8262-4112-8355-f7fff61ae427,Graphic Design,advanced
dd3b2a82-860a-4ba9-b95e-976ceb6315e1,b0e6b519-90eb-4bc3-8d5c-934d18a15189,92d5801a-9306-4509-89b1-56bafb236261,Illustrator,advanced
8c663f29-6ce8-41d9-b3be-94d3984ec2cb,b0e6b519-90eb-4bc3-8d5c-934d18a15189,e6bd4e0d-5c1c-45ea-a698-ec2bfb4faa7c,Express.js,advanced
1857ffad-7ad5-4587-9418-10e6f2e59649,79000fd1-cc2b-42f3-9b76-d52ebee1e884,b74d3b30-d1d9-404a-a2b4-3f26e9ca2fb9,iOS Development,intermediate
54699fa8-29fd-4a36-8a2a-fb92c167a12f,79000fd1-cc2b-42f3-9b76-d52ebee1e884,c0553466-0912-47d9-afcf-9609f727dc83,Firebase,expert
13497332-2f03-4820-b0c5-7557f36c0e07,79000fd1-cc2b-42f3-9b76-d52ebee1e884,813b6ae4-b9e0-449e-ad3d-c5387ce9ac6c,Kotlin,expert
16b4c58f-12a8-4214-9665-bf6f7f152710,79000fd1-cc2b-42f3-9b76-d52ebee1e884,79e91e1d-7da5-42eb-a968-f989620d479c,REST API,expert
2ed97d0b-0797-435c-a02c-2bf17d75c5f4,79000fd1-cc2b-42f3-9b76-d52ebee1e884,6d05c17e-4d29-416b-89b5-a92916fd25c1,Dart,intermediate
5ca56296-c787-4de4-8a5b-b587fa66ffa2,79000fd1-cc2b-42f3-9b76-d52ebee1e884,7a7d6ccb-5037-4416-a74c-cc445f9a59df,Swift,advanced
5fc89c28-d99d-48d4-904d-3cb47742671f,79000fd1-cc2b-42f3-9b76-d52ebee1e884,3b603349-06d4-44b2-94f2-1c033722afd0,System Design,expert
08613d44-6e98-4257-a155-8cdfa50b1b53,e940aee5-f9e0-4436-bf8d-2cf77e03c612,861b5ae0-91d6-477e-81b9-707dfcde9ecc,Node.js,intermediate
656c4d0c-dbd6-4c72-8117-a35c26a0f7be,e940aee5-f9e0-4436-bf8d-2cf77e03c612,429281a7-e66b-410a-bc46-2097b51c638c,Redis,advanced
452918a1-903f-4e99-978c-d29e57dbc527,e940aee5-f9e0-4436-bf8d-2cf77e03c612,e6bd4e0d-5c1c-45ea-a698-ec2bfb4faa7c,Express.js,intermediate
100809fd-458a-4799-b1f6-12f69f24cc9a,e940aee5-f9e0-4436-bf8d-2cf77e03c612,75db70ae-3c8c-4821-88ab-38e804d76fb0,FastAPI,intermediate
ada1d453-fb5f-4bda-a3e9-e37853b32645,e940aee5-f9e0-4436-bf8d-2cf77e03c612,aed0d3e7-4d9b-4698-bc7d-eb9c4b5de0bf,Docker,intermediate
0d865ec6-6f2e-4f04-a469-15fc3205236a,e940aee5-f9e0-4436-bf8d-2cf77e03c612,552dabe8-07c0-4ee3-ad1e-5a530440bba8,Webpack,advanced
6e4a88d5-2675-4f88-8b81-f6182df76249,7e96e480-4394-4a69-ab9d-21fcb78f648f,845f3623-5140-413f-aa2d-71162b64b2f7,MySQL,advanced
f9a85cf1-8343-4171-9c94-f66bcdc24c97,7e96e480-4394-4a69-ab9d-21fcb78f648f,3b603349-06d4-44b2-94f2-1c033722afd0,System Design,expert
270235e8-753b-4188-867e-262f0121dab2,7e96e480-4394-4a69-ab9d-21fcb78f648f,588712e7-cd83-4774-b10d-add3380cbe74,PostgreSQL,beginner
565eaeb8-1376-435c-875c-c58a50e6b19a,7e96e480-4394-4a69-ab9d-21fcb78f648f,813b6ae4-b9e0-449e-ad3d-c5387ce9ac6c,Kotlin,advanced
c09a5d10-c1fa-4140-b891-4eef12c39b2c,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,7e72c12d-0210-4b71-a88e-238b4a151e14,Machine Learning,advanced
31b3481c-63c2-4ab0-8758-05d85cf4a560,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,intermediate
abba3af0-fd85-4f35-9a5e-ceebd9ded767,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,2aa5762f-eadc-4d3a-b34f-6f018e3f0167,TensorFlow,advanced
c06f4f7f-c222-478f-bcdf-8e0e9ad5d42b,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,33e5fd4f-c3a7-48e6-87b4-14dc5e2e0ebd,Pandas,expert
71b5055c-224b-4b35-a107-c2cf1c1198c2,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,3fda7a4c-d334-433a-91f0-0360b687b436,NumPy,expert
a34a8c1f-a5a8-4fa5-a649-35269cb7a42d,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,486fb876-4337-4e5f-a5d4-26d8b921f484,PyTorch,advanced
48aa8c4e-74e8-4a10-8ea4-8c2a9aa9e1f5,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,e130a249-7f72-450f-b725-8c4f4fd90f93,Data Science,expert
16568c46-fef6-4856-8550-1ddcde7b042b,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,2f492933-4404-43ae-aff2-b7d122b692d6,JavaScript,expert
4ebcf39a-0575-49da-8db7-f5f3ebd11c65,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,37450534-710e-498f-9429-7a9e9ec6a233,Rust,advanced
ea31fa6c-7566-44c6-9be3-efbec5d84073,bfea403c-e134-4f40-b43d-ecd0620c9612,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,intermediate
6174d594-df21-4626-92ce-2d5e77a564b7,bfea403c-e134-4f40-b43d-ecd0620c9612,37450534-710e-498f-9429-7a9e9ec6a233,Rust,expert
4fba8e7a-bb39-4395-8035-00226be9a419,bfea403c-e134-4f40-b43d-ecd0620c9612,6e36f8b6-72c3-476f-92ec-9db4c6e7736d,Blockchain,advanced
915ad90c-eb15-44c8-ab47-9a7c571978e9,bfea403c-e134-4f40-b43d-ecd0620c9612,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,expert
b839ca4f-fccf-420d-b949-51e9247102a5,bfea403c-e134-4f40-b43d-ecd0620c9612,813b6ae4-b9e0-449e-ad3d-c5387ce9ac6c,Kotlin,advanced
d1fc835a-4922-4bbb-8954-575ce6aa3c13,bfea403c-e134-4f40-b43d-ecd0620c9612,3b603349-06d4-44b2-94f2-1c033722afd0,System Design,expert
4468d6f1-d03f-4fa7-b990-fc35fff7b4aa,92c088f2-9685-4abe-9bf9-e85a09387489,ccac46b1-90eb-4f1d-97a9-65910e78bdab,Django,intermediate
869c1a71-acba-414d-b13d-0552a25e9c46,92c088f2-9685-4abe-9bf9-e85a09387489,429281a7-e66b-410a-bc46-2097b51c638c,Redis,beginner
e8be8530-25a7-4134-869e-2dd34d95df75,92c088f2-9685-4abe-9bf9-e85a09387489,7152dea4-b047-43e9-9d12-e2876c56db1a,Python,intermediate
8e8f07ad-182c-4ec2-82f4-d4c0a95221ac,92c088f2-9685-4abe-9bf9-e85a09387489,9f20df11-6b44-4eca-882b-c21c3e41639c,Go,intermediate
288dbf2c-536e-44cd-9860-6aec10adae72,92c088f2-9685-4abe-9bf9-e85a09387489,a2681cb1-9a70-449f-b128-e2fcba0ad193,Flask,advanced
fb7a3c54-323f-418f-a6f1-117a87fbfd19,92c088f2-9685-4abe-9bf9-e85a09387489,e6bd4e0d-5c1c-45ea-a698-ec2bfb4faa7c,Express.js,advanced
