rating_id,contract_id,client_id,freelancer_id,communication_score,result_quality_score,professionalism_score,timeline_compliance_score,overall_rating
fe5ab346-b0e5-4661-a5ec-95a692e3967a,a47d27be-a665-4466-9adf-a107236f70a1,4e70bd07-7ddb-4fbd-b8a4-d35c39e45db9,00d86d71-1502-4122-8504-ae758555005a,3,3,3,5,3.86
f3707a51-1932-4f34-aee7-1bc29307800f,63964245-cc6a-4b48-be8f-9ad6eec0827d,4e70bd07-7ddb-4fbd-b8a4-d35c39e45db9,046de70f-b12d-4a30-815e-64f34a985cf3,5,3,4,5,3.0
4f1b69ba-68df-495c-9cc3-bd850bb27691,cfb5ec27-99e0-41ed-8ed3-7ef939746b8d,4e70bd07-7ddb-4fbd-b8a4-d35c39e45db9,b0e6b519-90eb-4bc3-8d5c-934d18a15189,4,2,5,3,3.47
9d9e7018-2cc8-4080-8eda-816b49c8fc18,cd992d8e-afd8-417b-993d-2e259f4d40db,4e70bd07-7ddb-4fbd-b8a4-d35c39e45db9,f3372b50-bfde-41da-8a77-d7d0373d86c2,5,4,3,4,4.76
3a4be3eb-b85d-4b01-8c00-ca988c0792bc,6e868e14-ae81-4cd6-8d5a-22f3104ccc74,aef23a15-d735-4b15-830b-e14fbede50b5,cd57c6ad-3fb2-483b-a1ce-cab710af138e,3,4,3,4,4.11
925d662f-1f0a-4775-95cb-02996aeefd73,5cb9a120-578a-4586-9585-3d9e9c2b26a8,aef23a15-d735-4b15-830b-e14fbede50b5,156d11f2-e08f-4df0-886a-8dd4451f0ff7,5,4,3,5,4.02
8038c64e-77ff-43da-af5d-89272fab6dfd,feb3de8e-b427-4a1a-9209-b49c416ee4e2,aef23a15-d735-4b15-830b-e14fbede50b5,98b3a976-0162-4f22-8ff4-ed7ce49e3e24,3,3,4,5,4.56
d7b374e9-5ad2-4942-bde0-cb7b0f32ce29,9da8a51d-9c67-47f6-874b-14f720154b12,aef23a15-d735-4b15-830b-e14fbede50b5,a74a98e1-7096-4eca-a1de-f5e3bc42bdbd,5,3,4,3,4.77
55bb4eb9-94cd-455b-8ff6-5ad2e3e1765d,b665a348-221b-4037-8c92-60cc8431c5a8,aef23a15-d735-4b15-830b-e14fbede50b5,b422aa20-6ad6-495d-84ea-6319d4a97539,4,5,4,2,4.64
4c3aa2d0-7d1d-4ca2-a8c4-1f39e68f1562,00fd1e13-ceea-42a7-831a-61b74bfa9f34,aef23a15-d735-4b15-830b-e14fbede50b5,53be0c68-8058-485d-aa9b-739feb3aef26,5,4,3,3,4.52
f9134b10-b3a9-489d-8204-9e14c5f6de80,8917fd34-883d-49f4-b9f0-b643ee610596,43035039-e50e-489b-9e43-24b1c1799fe8,48817884-badd-437a-b977-62b3b8080c33,4,4,5,5,4.59
c5ba1ff8-e3e3-4d97-ba7e-e6720e51a3c5,15559209-12ed-483c-8207-3264580c5d49,43035039-e50e-489b-9e43-24b1c1799fe8,a96dcaa5-d546-419e-968e-7ce6d1a416e8,3,4,5,2,4.28
d1e56b56-030b-42ab-954c-72f7c8cf035e,2e4f7b48-deeb-4a34-befc-f32033b39f16,43035039-e50e-489b-9e43-24b1c1799fe8,3706de12-2b06-461e-a1d9-e8737e771907,3,4,5,4,3.37
fe626e5f-b1a7-4ace-a616-99aadcbf17ed,f35e0dae-e695-4549-ad93-e164fa5bc916,82e34984-771d-41cc-9796-aaef79b6d5bd,0df0cd1f-6fb6-43a1-ae0d-e6198086c914,4,4,5,2,3.12
48ff5998-2450-40f2-a3d6-28da66f18b95,f7f7f5cf-b32f-4ba8-a676-0f6456311f61,82e34984-771d-41cc-9796-aaef79b6d5bd,cc69d3c2-f38b-47a6-bce7-df9d084b05ea,5,2,4,2,3.95
fe0b76f8-2b95-4066-9bf8-7f7978353095,8820303b-9cb9-44b1-8e1a-443b24330b5a,82e34984-771d-41cc-9796-aaef79b6d5bd,48817884-badd-437a-b977-62b3b8080c33,4,4,5,3,4.28
4d08bf0d-a151-4896-90dc-1a8b1ca04e12,25aeadf9-4472-4c6e-a765-5f5b93d23760,e4590a39-5e14-453b-961d-32b8268ac312,808ba693-15bf-490e-9324-b399cef9cfe3,3,5,3,3,4.45
97a1adc5-e82d-46c1-a6e0-190f6e6a1e4e,cf450df2-4551-40a4-8480-9eda0cbc435c,e267658b-7249-499f-9ff6-7d3b007381a8,a7b4f22f-496a-447f-b194-e5dfd14aedfa,5,3,3,5,4.51
61b90403-2a6e-4c73-afd4-e65e31aec556,6dbe676d-0efb-4cb8-8f64-9918a08661a2,e267658b-7249-499f-9ff6-7d3b007381a8,dbfd251a-c3c8-49f8-bb9b-eba19b6456d3,3,5,4,5,4.73
0890ebd5-366a-4690-b475-96e1739eff55,64bc8c30-fd76-43e2-9615-c22112375656,e267658b-7249-499f-9ff6-7d3b007381a8,ab061312-8142-41d7-9e37-6cbc61ae6018,4,3,4,5,3.61
e6e8c475-b1a3-488c-9a66-796b3d3302c5,6f1dcac7-7dd5-4c7d-ac46-82579a6a6731,e267658b-7249-499f-9ff6-7d3b007381a8,8c2a7ed0-3cb4-4040-8739-a8dd299bd9d7,3,4,3,5,4.4
4b08220b-c609-4bc3-9c64-eb6e2e820b35,09f53e92-44e4-4488-9c49-6fc074c86679,e267658b-7249-499f-9ff6-7d3b007381a8,1a682f3a-c413-4e30-9696-5e35baa64b00,5,3,3,4,3.88
886fd09d-e337-4a95-9102-2cfe0682f1db,909a376b-5675-4ba1-9897-fca10a5708b3,e267658b-7249-499f-9ff6-7d3b007381a8,79000fd1-cc2b-42f3-9b76-d52ebee1e884,3,4,3,4,4.44
abda3234-0dfd-47ab-872b-73cd7d697d2d,5ded1bca-cb95-411e-b441-6e838e6c1eb4,e267658b-7249-499f-9ff6-7d3b007381a8,58dccc6f-82bf-4420-9a58-f3a78c256825,4,3,3,4,4.88
5c55f506-6fac-4ea8-86b8-23b40615edf8,e2ed7674-0d1a-4425-9a5a-ac5e6a4e73dd,e267658b-7249-499f-9ff6-7d3b007381a8,e9f7bed0-fc4c-438e-8ffc-afe88c5e26a1,5,4,3,4,3.08
f7a0d71d-0f96-468c-967c-daac6ff52817,5aaafb6d-7005-4cb2-80dd-efe362921157,e267658b-7249-499f-9ff6-7d3b007381a8,3706de12-2b06-461e-a1d9-e8737e771907,4,2,5,4,2.92
906b31ab-8ac5-416a-a762-297fa36b4b02,a2b961a8-de9e-421a-bb4a-fa40279bb18d,98d0f857-0132-4b06-bc65-1738a9628a3a,20ce76bd-37d7-4d2c-9f27-cd4917d3f92c,5,4,4,3,3.76
363fca0e-4f35-40d3-846e-c18cf9056aa4,1fc39e25-6c6d-4378-aedd-5bfab6537c50,98d0f857-0132-4b06-bc65-1738a9628a3a,fa454d36-8430-4afa-a5bf-c1cd01eced4f,3,4,4,3,4.84
a145273d-a240-43b6-a086-43b343d894d1,de31e7ac-109f-4e16-a393-5d6841fd4332,da556f0d-5f8f-43c8-950b-1139639b5247,038afc38-419e-4523-8bf0-4db74187a20d,3,4,4,3,3.56
b0cfa6fe-d7f8-4256-a86b-fcf4d5cdeba9,1bfff876-61a5-4a1c-b344-16405c3cc3f7,da556f0d-5f8f-43c8-950b-1139639b5247,0d91c474-ed1c-431a-830e-fbe6c1eb87c2,5,4,3,5,3.63
e50b44b5-a37c-422e-9a87-cd9179647025,d1ca4abe-7545-4cc3-92f8-7c389d5fbd74,8403d457-9555-4585-aec1-8dfcd3038916,cb9bf1de-8305-43f0-a5cf-dc4bf0eb6bb5,4,5,4,4,4.12
c8a55aa0-7f37-4b9b-a67e-288f5b595e87,f4d57f44-8cbd-4b6a-973b-b2214cad708e,8403d457-9555-4585-aec1-8dfcd3038916,b69b2bd3-b383-4348-9614-c2e311a88bc6,3,2,3,4,2.95
42ee5e2d-556c-4707-9ba2-7d029f731a6e,1bede625-69eb-45be-85b1-7c4354511602,314b00a6-5bb4-4966-9ed9-e3196ef1e7c6,7169ca6a-2ee1-42e3-8c71-6d2bacd163fd,3,2,5,5,3.51
f373757c-a524-4b0a-83e7-f477be23389d,4c46a1cd-5e61-4c30-adf1-e89f5d7a2590,314b00a6-5bb4-4966-9ed9-e3196ef1e7c6,675cef77-15c7-4ac1-8930-9418b84267ec,5,5,4,5,4.16
898fa0af-6858-4b61-b6f7-d3f6bfc4bd37,2df0c552-537b-4b36-9370-5bb19aa08550,314b00a6-5bb4-4966-9ed9-e3196ef1e7c6,928043e7-2964-4181-9f36-e4a323997cf2,4,4,5,4,3.6
5166d624-1a79-499c-9aab-e93092b31871,65c3b1bb-8aa7-43a8-a697-c552d0cdb271,314b00a6-5bb4-4966-9ed9-e3196ef1e7c6,1d7ac49a-11b9-4f44-b735-34db75465b0e,5,4,3,3,3.79
d8881b8c-39bc-46a7-92a4-9c31ae291ec0,b0eb8464-0b6c-44ce-a6d8-097b3ae6aea0,314b00a6-5bb4-4966-9ed9-e3196ef1e7c6,a3a02a70-7ca5-4154-8d70-b2ba46a41306,5,2,4,5,2.91
206ea1c5-7d29-44a3-99b0-8f87b446aacd,fcdffdcf-d690-4820-beca-2f81eb037ba6,5d9e550e-81e3-494a-a139-93dc9da3b065,2baca5e4-3e03-4780-bad4-adad4287b8dd,5,2,3,4,3.57
5a11aabb-e098-42e6-abab-8c2bf0429ffc,4d29f476-6f09-4671-a96c-5b5d8af6554b,5d9e550e-81e3-494a-a139-93dc9da3b065,a48c70aa-99d2-4665-99ce-cab3bbfd79be,4,3,5,5,3.34
8e6df925-c005-493d-a960-9f6065d81fea,afcff1e4-9962-436b-ad58-a7470949e61b,5d9e550e-81e3-494a-a139-93dc9da3b065,bdeb78df-9f6f-4306-965e-014b3a153150,4,3,5,5,3.77
c3ecc974-a8c8-4538-b2dc-1ec60e0b0b2e,bf024897-d9d1-4f95-b8b7-c3158d1ba5a2,5d9e550e-81e3-494a-a139-93dc9da3b065,e6948fb8-ee92-44fb-860e-3d249749b833,3,3,3,2,4.5
5d8a0ff8-7800-4a98-9825-c14da0a395d2,80eae73f-7482-4b86-bb7b-d7f63f54eb3a,5d9e550e-81e3-494a-a139-93dc9da3b065,84ee8db6-0376-492f-a520-323107b5e244,4,3,4,4,3.12
fe7ac23d-50ff-4b8b-85bf-3a9b32ae0085,cc54dd06-0a2a-453c-8bf7-12e8783609b9,523b2121-d825-4f38-bb7c-1f426fd6b601,5e746d8f-ec1e-4508-8c2f-e9554fef99d6,5,5,4,3,4.56
28eda1ec-3bee-456f-a96a-6630b8c4fc46,4e1b8896-d138-4592-83a1-e44c0b0f9fe0,523b2121-d825-4f38-bb7c-1f426fd6b601,75e47e91-af90-4035-86b5-8691320ff522,5,5,5,5,4.07
43a66aa1-5d9a-4fcb-ba15-a41c00598f45,81411b16-0647-4276-8579-52b20b2fcdf2,523b2121-d825-4f38-bb7c-1f426fd6b601,85af672c-5c1a-4e64-839f-ec117fdd22ec,5,2,3,4,3.55
25f765da-9d42-4d11-8b0c-ac00426690d3,a8810c37-f7c4-4210-a416-ccb15e5b8ff0,523b2121-d825-4f38-bb7c-1f426fd6b601,2dc32538-68fb-41b3-ba2f-e01b559266ff,3,2,5,3,3.36
cb60b090-0182-4d2c-84a2-0bfb21d97b53,3e6d4328-5e6e-4172-8e05-bbfc941e50b6,9902358c-e263-4275-afe1-22de73364e97,6a92faec-3154-49c7-9888-3a3c82fb67f8,3,3,5,5,3.64
28cad93b-27ea-4af6-be99-daaeaaaae40e,79b11ea7-2151-4a15-9fb1-5820bb46b757,9902358c-e263-4275-afe1-22de73364e97,12e31f13-569a-47d6-b27e-2e820349e947,3,5,5,3,4.22
4ec9e6fa-c38c-482b-88be-7a115d01722a,038a5a6c-607a-4d09-ae4a-a75d4a7c60b9,1256df09-4b1d-41ce-a2d8-34858ec31ddd,8ba2b41c-d283-4395-9919-a14e2e7ba9bf,4,3,4,3,3.85
fc32e055-7da4-4e94-bb41-f5e126ad920f,4e743537-af21-46de-a421-33d1d2864c5c,1256df09-4b1d-41ce-a2d8-34858ec31ddd,bab0783f-f1ba-401e-bf6f-2ed67bf4ab0b,3,4,5,4,4.8
f50dacd2-2aa3-4132-9e70-06a9dad58b8b,40c2c4f3-7c96-405b-8115-828be6e77795,1256df09-4b1d-41ce-a2d8-34858ec31ddd,498ebd1c-7c18-4e5b-9c6f-9f4dcf6345d9,5,5,4,5,4.58
b6c6b77a-f792-4cf9-8323-6a5cb8e247a1,8e3c2092-d1a6-46a3-a1c3-24c802e25c4a,1256df09-4b1d-41ce-a2d8-34858ec31ddd,f0b41640-106a-4c44-8eaa-2ccb2ab56197,5,3,5,5,4.65
0c58e727-7108-4ce2-869b-abfc45d94f44,2704ae1f-bfb2-42b2-808c-b3bcb88277ad,1256df09-4b1d-41ce-a2d8-34858ec31ddd,016b144d-e0c4-4e33-9028-bf24e0a38939,4,3,4,5,3.95
346ea75b-63da-4fae-86d4-857ecf0fec72,6c01b4ad-8efc-454e-971f-11832fdb9c4e,1256df09-4b1d-41ce-a2d8-34858ec31ddd,c21884fa-0f19-479e-b844-25c19d962939,3,3,5,3,3.87
a6fa5794-59c2-4b91-8f62-11c372b12268,c20a68eb-7770-45e7-a7ca-4b1d4f29a24d,1256df09-4b1d-41ce-a2d8-34858ec31ddd,d313124d-e496-4f61-92ef-c29519c127a3,3,3,4,5,3.93
3e1b22a5-d1e7-423e-a249-f2764efef2d6,f56b598c-fa1b-4dab-8e57-fb35a263b14a,1256df09-4b1d-41ce-a2d8-34858ec31ddd,b5f81280-7e57-4697-9313-18b7c9c06836,5,4,4,5,3.94
ac53bb5c-6c3e-4785-a0b8-f428687710de,8b81bc17-de19-4d16-89b0-868a5e00adbe,28fbb904-6dcd-4150-a4bb-9ef65f25f8b8,d703f3ab-5f66-4ea2-902b-bc78eeb359cc,4,5,3,5,4.83
72801a88-ad3c-45cc-acab-f48ea93bcb5e,88c98b57-b33d-4d30-a2f7-589e4ca3f30f,28fbb904-6dcd-4150-a4bb-9ef65f25f8b8,68e40bbc-de8e-4ead-9a8e-fc83a8008ebe,4,5,3,2,4.9
6c8543a6-cf12-4865-a851-f3033c3bd9fb,2a9ba291-73aa-47c7-873c-43a6e0a98869,28fbb904-6dcd-4150-a4bb-9ef65f25f8b8,21367f7e-90e1-4f9c-b31e-4008b44dae75,5,3,4,3,3.61
d2fb7828-3df6-44f6-b49f-bc35ea6211e0,ec1b65ab-1179-4e58-90ec-938934a05cf4,815c16f9-c955-4c31-9786-a71af90a0606,c1068bcc-d315-43a9-ae19-c4a392a7bed8,4,5,5,2,4.78
913395c7-fc62-4fa0-a589-da47903c856d,0db4f1d4-c099-402e-bca9-89f8b14faae2,815c16f9-c955-4c31-9786-a71af90a0606,ed5babef-5330-4d8f-865c-3f06f479ffaf,5,4,3,4,3.89
ff5cc7df-48bd-41d0-975e-eb8c2921e728,a6a314a8-b23f-4e8e-b5ac-946c56d9ca1a,815c16f9-c955-4c31-9786-a71af90a0606,9f4c6b6d-dd15-49a0-a9e3-12e901eabd71,5,2,3,3,3.45
0da465a8-a3c0-4917-acf2-b9b6ce8140a1,c2bcff73-8394-4f32-9c9c-9962c40f0f6c,815c16f9-c955-4c31-9786-a71af90a0606,b1507287-1213-4f2a-b433-f00c49cd3d1c,4,3,3,2,4.4
789f8c94-1e7d-4de0-b376-a6b52d1be44a,b4f8bbdb-2f55-45b7-9c43-560c76a01af4,815c16f9-c955-4c31-9786-a71af90a0606,a05e15db-b3a5-4c9b-a500-602f46a51dcb,5,4,3,4,3.87
c284eb06-2ed5-4b83-9943-5f171bfdc416,64a4eccc-bde8-446e-a92b-9631a2a4df6a,815c16f9-c955-4c31-9786-a71af90a0606,d32a16c2-3289-4735-8e6c-bc7d7cbef6ff,4,1,4,5,2.96
0da3e02f-6514-48ce-8b33-bd21ece14887,ae23002f-3044-4d30-b2c8-e2e8b0080489,815c16f9-c955-4c31-9786-a71af90a0606,0f308d83-87dd-43a9-96e1-a5d56ea59cd1,4,2,5,4,3.11
e4012217-13dd-4da5-a04b-b55db0173620,a5743769-837e-464e-a632-17886f86b42c,088731bf-dc3e-4c80-8414-910cad2200e8,fd1f2712-4120-4de7-8124-74a57b5dcc86,4,4,3,5,4.35
23c65fa4-a48e-4ec5-be4d-1bb933b5616f,faa4ac39-6384-486e-9b6c-dad3d604fb5a,088731bf-dc3e-4c80-8414-910cad2200e8,9b1ab468-996b-48f7-826f-7551a186d66b,4,4,5,4,4.29
f3212859-3521-41f1-a428-c588233d4c15,e4b11816-bf27-41e3-bfb0-dddb304b3acc,088731bf-dc3e-4c80-8414-910cad2200e8,b3c63d5f-7c2c-4eb4-bd60-cd4592439232,3,2,3,4,3.38
957da2d8-a23f-48cd-b507-528ff9e479de,38c9f923-4773-4738-a8fe-2d70fd87b225,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,9408453e-4d9b-4548-9572-8a6d496bb1ee,3,5,5,5,4.31
97ef63db-2649-4a76-9165-1ade527aeef0,32c3c397-9b10-4949-a1f2-a9fe10c87f75,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,6a92faec-3154-49c7-9888-3a3c82fb67f8,4,2,4,4,3.14
c6743a2b-d790-4cb5-bf5e-9f682b3147a6,03a1b1d5-8876-47c8-9145-184fe3ec3b77,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,8daa394b-6609-43a8-8da5-40a254ba2dcc,3,3,4,3,4.91
c33f02cf-2930-4a3a-b588-d47ea8a05b61,7da8fc26-2f86-4edf-a468-19a8bb70bd11,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,9b2d4c71-3754-4b6e-a4d2-01e8a8c5b578,5,3,5,2,4.19
a268f3db-9361-4555-9122-ab95d5bd8571,a22769da-4225-466c-a2d2-86a374411cf2,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,c548ec61-18e5-400a-a6d2-c99c0c36350a,5,3,4,3,2.98
a314451b-712a-4973-87b6-b854921240f2,168e2ef3-f57d-4e68-8736-022d12aa287f,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,99246378-1f5b-4ff7-ab44-7eed87a515bb,3,3,4,2,2.84
39c7bea5-f5bd-4ef7-a40f-7cfd7e32040c,2e9e417c-44fa-412a-956f-f96e6d142f0b,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,99b27421-efb4-4e02-ae22-aaef2e6cf69f,4,2,5,5,3.63
c03ead12-d332-4a4b-b06c-e2eddddfa91d,4ae708c4-d967-4ccd-aad6-65f188bedfeb,0c27a609-03b9-4578-9a6d-f7dfdc3bc6c7,fbcdffd7-18fe-47bc-bf1c-a8d4323c084b,4,3,3,4,3.08
c1c46804-a586-4eda-858d-f8b953305313,758a57a7-e3a9-4a78-9b5a-0c82dbf00dec,be26f0de-cd4d-48b3-b65d-f133af545d4c,92a2e8a4-d134-4c19-bc9d-871d5f8d2d35,4,5,5,4,4.12
ffaab82a-4c9a-4fc9-b4de-8492c818322d,92a2058a-8a19-4376-8248-f7f2476c3248,be26f0de-cd4d-48b3-b65d-f133af545d4c,8ba2b41c-d283-4395-9919-a14e2e7ba9bf,3,3,4,4,3.75
811da935-e79a-4a2f-bc84-ce91a7194fa6,c82efb1c-259b-4a6d-84a8-b06e194d7506,be26f0de-cd4d-48b3-b65d-f133af545d4c,1726d17b-fbbe-4b65-85a3-d4f6a969f612,3,3,3,4,4.01
b5e31336-69ba-46af-afa7-3d2e9b0e19c8,2a9b0c4b-7d6a-430f-86c5-c198ff5009d3,be26f0de-cd4d-48b3-b65d-f133af545d4c,bab0783f-f1ba-401e-bf6f-2ed67bf4ab0b,5,3,5,5,4.41
57feed26-2dc3-4f62-89b3-85cd0fcfaa97,7eabb1a9-fa2d-4a37-86cc-b37d42540d6f,be26f0de-cd4d-48b3-b65d-f133af545d4c,76acca45-16bc-4bf6-ac8f-a3316758efd4,4,4,5,2,3.01
1ecdbc33-c103-4126-b943-fd142c958a38,fbdb7f43-b43b-4c0e-a4bb-bd12de47b36c,c5d890e5-7ef3-4626-ba9f-7666caf2df90,eb26f0e1-6929-4040-94e2-cba39ba229ca,5,4,5,3,3.96
7c0b1900-a0de-48a2-9b7b-5118cd7b6b39,469d737e-23f7-4db7-babf-73c8f508b0ce,c5d890e5-7ef3-4626-ba9f-7666caf2df90,e7906ea7-c951-42d9-9fcb-335538ee18b4,4,3,4,2,3.39
563afc21-866f-41fc-99bf-4310a833376e,3dfa1547-0711-4663-9134-cf15c9f129ab,6ced7414-307c-4393-b527-0a6938ec0a51,2084f732-d5ee-43e4-baac-465d4319df4c,4,4,3,5,3.67
5030d62a-5a7c-4a09-a1d2-51d42105f99a,c3d35f35-239c-46ce-8f07-43825f59e5a4,6ced7414-307c-4393-b527-0a6938ec0a51,2d5d30bf-8098-4f0e-93c9-633eb1adb4db,5,3,5,3,4.57
b497152e-11cc-4517-bc3c-7a85ac2cdb63,cc5c5eb3-dea9-4bf5-aeb9-d2c6c5fbad27,6ced7414-307c-4393-b527-0a6938ec0a51,f161b450-608f-46f7-8aa5-620a9a1bf07e,4,3,3,2,3.72
71325aac-59e1-459b-9ac1-8271e8d88973,d00de6e8-da55-4dd1-96b6-2b0c1605d635,6ced7414-307c-4393-b527-0a6938ec0a51,b097361d-f7c7-47e0-94ef-22036de6360c,4,4,3,2,4.15
e37fe189-873b-4d74-94a6-9585835bb1d6,73694a3e-a7b6-41c7-86fc-731cd9ea06f3,6ced7414-307c-4393-b527-0a6938ec0a51,5b3a6a66-128a-42ec-8a90-16aaed671cf3,3,3,5,4,3.92
cc7d08c6-8c65-43c5-893b-8d1c6ad393f4,3e641a80-c22c-481c-b571-b8d6bf4aa780,6ced7414-307c-4393-b527-0a6938ec0a51,8f3e8f91-384c-424a-9cdc-c8748f7df413,5,3,5,4,4.23
b0049af0-a1fa-4bd9-ad7a-aa0ba24b1958,2af6ab76-1e21-472e-a2ed-86f0a3da7003,6ced7414-307c-4393-b527-0a6938ec0a51,84550548-a4ea-416f-9d17-7b3d1a2743eb,5,4,3,4,3.76
1485586b-f1b1-4c91-85c8-f989c8030377,850b05fa-2aee-4580-b61f-107cb6afd852,6ced7414-307c-4393-b527-0a6938ec0a51,80a3149f-42c0-4608-b1d8-b79bb4e62dce,3,4,5,3,4.81
018757a0-9325-4454-88cc-e0a7fa28a7c8,fde4dc87-cbdc-4ec2-bce9-4983b1912677,6ced7414-307c-4393-b527-0a6938ec0a51,853d8d9e-e67a-4e35-a446-c197b5580e0c,5,2,5,5,3.13
ec4269d0-d835-476b-9c18-e864dc7b8078,e7275a82-8458-4111-8d49-3fd75f117f59,c3228bda-bafc-4280-96c8-25e9e8256d9f,93592920-cdee-4919-a89f-5f1ebb5cdd80,4,3,3,5,4.91
65206637-f85a-4353-9d30-6659d279d67d,acbef5f8-01b4-4376-8e44-77cb69818511,fb069270-993d-4faa-869c-eafc1ddf2a9f,5fcf67b9-e2db-4300-b69e-6fdca021cc27,4,3,5,5,3.27
b926d93d-e5ef-4c95-a638-cb2befc1dd91,7b9a765d-9093-452b-8181-35169fa0ba23,fb069270-993d-4faa-869c-eafc1ddf2a9f,628ea516-c208-4d47-b5e3-1f58a97d86a0,5,3,4,3,3.85
20267570-5467-42c1-9580-4f518afb2a7d,dc785a0f-c594-47a8-b79c-d21b75466901,fb069270-993d-4faa-869c-eafc1ddf2a9f,c5ea944d-ab0b-4a71-9c7d-8b72234dcf32,3,4,5,5,4.32
e4f10458-8abd-46be-ac98-4960e5078c11,2eb57f36-6b94-4228-a5cb-a3ec223609b0,fb069270-993d-4faa-869c-eafc1ddf2a9f,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,4,3,3,4,4.45
7a378f65-1f1f-46e0-9c74-4dd91b90855f,28688abe-0db7-4e60-9778-c2720d5cadcd,fb069270-993d-4faa-869c-eafc1ddf2a9f,2d36949e-edf8-4b5b-91a7-5f8bfce72db9,3,4,5,4,3.63
463c352c-ce4f-4c59-826e-33e1ae420fd8,4a71ad04-8139-4888-87db-e94b6c8bd812,fb069270-993d-4faa-869c-eafc1ddf2a9f,c3bf409d-1ed1-4c59-9aae-4248918bb07b,4,5,3,2,4.5
b0dac288-acc0-4405-978a-c2a1e21228fe,7670cc6a-0952-40a7-80a9-f9314e7943b5,fb069270-993d-4faa-869c-eafc1ddf2a9f,83853f80-a853-4ef9-ad2e-2b816eae164b,3,3,5,4,3.02
9f7412f8-430f-4b32-96d4-36edf6f4a8cb,954866e8-cb12-4654-a607-6af6aa3e2cb7,a3042b07-000d-4dc6-bffc-0baa4b970a43,2806eb9c-d07a-48c5-9faa-f16345cde764,5,3,4,4,3.4
aaf0eff9-d5e8-4f91-9b87-c35ab7843df1,8a272feb-fa82-4be9-918e-d0688499264d,a3042b07-000d-4dc6-bffc-0baa4b970a43,5f8fdd0c-bab0-4402-b5fa-8982adcdd4e3,5,3,5,5,4.1
0aa59c0e-8aea-41ea-8abe-0708ed825c99,77a09184-0b79-4c05-87c7-36922e0eb6f9,a3042b07-000d-4dc6-bffc-0baa4b970a43,9b8a764f-4913-4b4b-8f38-02c95127317f,3,3,4,4,3.72
ef35ec93-89c1-40eb-979d-4f2483c1570a,198be646-4668-404b-973b-3daf07dc9554,a3042b07-000d-4dc6-bffc-0baa4b970a43,2c379236-cbf5-41a8-aec1-753bc8b6ffed,4,3,4,3,4.21
9e13d4be-25a7-47c9-9675-cb9f40adfac0,6294e724-b6dd-49c9-b2c9-b3d221f68392,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,9692e062-44fb-47df-affc-0d9c14541151,5,5,4,2,4.43
bb064c5e-e25a-4dec-93d9-a370011288e9,88826b4a-13df-4d30-a145-7dad6a8725e6,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,cb69df38-87e6-4bf4-bcf7-e46c0b91d898,3,2,4,2,3.8
b6db744b-2aa0-4f98-887c-bd18fce5e23d,0b0d3b04-4ee1-49df-b1b8-0d0551a21bbc,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,8526db93-6eee-466d-8e9e-052a815b76ea,3,3,3,4,4.05
719ac508-731e-438b-9bda-8daf3f724f37,8de26fc5-9505-4843-9fd3-cf7e7adda56e,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,9408453e-4d9b-4548-9572-8a6d496bb1ee,4,2,3,5,3.14
7a5125b3-779c-492a-ac20-2ff2041993fd,439d118a-978d-4515-a2d8-90e4412d2b62,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,18e6bb96-2561-45ef-9548-6f9938c5040f,4,3,3,2,3.27
56678153-e0d6-42aa-8d57-8cc1f9b9d819,d57dc39c-451b-4506-be8c-09eb98e86771,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,9b1ab468-996b-48f7-826f-7551a186d66b,4,2,5,5,2.99
9ea342da-eea4-4b86-a254-f03be8fecd70,5266a012-bcd2-4266-ba96-0677aec6a9e6,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,c0edad50-035a-43a9-99a0-1dc761308149,4,4,5,4,3.16
ad1c25ba-a874-4a7d-b475-909ca6e9ac61,1bd4d79d-b95b-48db-b37f-4d5e0c80699e,ef4d6391-0315-48fb-a12f-819258a66b17,e7c8e4fc-1b0d-4104-95d7-3a5b3440b219,4,4,3,5,4.04
7eec9d00-0e1a-4fea-b828-7d506414e74c,88f5ef9d-28ce-42b4-a8e6-3f79074ab7d1,ef4d6391-0315-48fb-a12f-819258a66b17,c624296d-6b31-4e7b-be36-00a6bfa13e40,4,4,4,2,4.11
e16d182c-1b7b-4ec7-8a49-43fa197e126f,2d3386b8-0386-4a9f-974a-e507393ca6ee,ef4d6391-0315-48fb-a12f-819258a66b17,d703f3ab-5f66-4ea2-902b-bc78eeb359cc,5,5,5,3,4.54
