freelancer_speciality_id,freelancer_id,speciality_id,speciality_name,is_primary
8e284cc0-4929-4191-97cd-bc1915442761,ee972b68-437e-4ec6-a2cf-f9310aa2ba0f,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
b6bc4ed1-5d13-4ebc-8887-2b8fdd77592a,ee972b68-437e-4ec6-a2cf-f9310aa2ba0f,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,0
dd0e0908-1f6d-4a40-9079-ddc24f48aed0,f3118cda-b242-479e-bc38-d862141a8090,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,1
e38651d8-c940-47b2-b5a1-ca920ed47b3a,4b56c006-223a-4eac-94bf-59f647436c1b,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
6d024e70-f1e1-42dd-8969-701b4a43be77,4b56c006-223a-4eac-94bf-59f647436c1b,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,0
b56ae4bc-7ade-4796-88d3-233880631544,c476f977-7c78-4f9d-8e23-5ee3f8f5350b,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
34ae04ae-697d-4eb2-977f-04cc62794d51,2a912c9b-53dc-4939-b4a3-7b14bfab0c64,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
5214afac-e39e-4207-9eb6-e09a2ae50c7d,955eca5a-1f09-4f6c-9a60-aefac9b1171b,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,1
34c3d5fd-0bab-4d5b-91bf-39ac28945ec3,955eca5a-1f09-4f6c-9a60-aefac9b1171b,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,0
d216e1c1-eec1-44aa-99ab-6a59d5394910,955eca5a-1f09-4f6c-9a60-aefac9b1171b,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
a3a9c337-4097-4799-a615-a17cf416e6e5,6c47a1fe-097f-4ca3-9f6e-6376a296a952,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
89b44e9e-3961-4896-9dec-952f6b563f52,6c47a1fe-097f-4ca3-9f6e-6376a296a952,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
10ab6ddc-9900-4e25-911a-1dc17b375ca6,954a56e6-bbc3-49bb-a112-285c5f953ada,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,1
02a29f34-d18f-484b-a62a-e68008f7a9e5,954a56e6-bbc3-49bb-a112-285c5f953ada,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,0
b587603b-3596-4b10-9852-7bb30988e5ec,954a56e6-bbc3-49bb-a112-285c5f953ada,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
be27849d-36ee-4a65-85c7-acfecf56ab5a,1f40880c-420f-4f1e-9254-e0c14b43fffb,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
b5d58601-3f77-4c16-8286-8b22298ee953,f758dc3e-1366-4472-b1b5-d80d17202667,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,1
dbbc19bc-e2dc-47e4-a5e0-a4d556600651,13a5c2c9-ba1e-4543-8fa4-89b4461503c2,d5f4a6f6-e049-4d54-bbe0-b66545b9ee58,Web Design,1
0ce1cbe0-f316-457b-9386-65fa806fa6be,13a5c2c9-ba1e-4543-8fa4-89b4461503c2,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,0
96741aa5-7dbd-4f47-80bc-b378bb03605c,13a5c2c9-ba1e-4543-8fa4-89b4461503c2,ae929648-9efc-4656-bb3e-289b8c270bb0,UI Development,0
48e4bf8f-9f0e-491b-9ec2-30e6c8214b90,33c31d45-2759-4122-8ecd-d748b3768300,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
881b665c-fc83-4b08-9723-bb71d7210907,e342ec34-6bee-4268-9d26-f2eb45cfeabf,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
6078c74d-c84f-4a17-8da6-7641a414ecfc,e342ec34-6bee-4268-9d26-f2eb45cfeabf,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
f98153a2-d699-48bb-bab6-e906076975e5,e342ec34-6bee-4268-9d26-f2eb45cfeabf,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
85bb6b79-34d8-4bf8-a3ea-5b7dafc91878,960d5af7-e5e2-43eb-8a5d-6d519ddfe61b,023acd9a-afda-42ee-9437-06cfb6686882,Web3,1
da9320c0-ecf4-484f-9158-d5b23f2cda71,960d5af7-e5e2-43eb-8a5d-6d519ddfe61b,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,0
fe0af6fb-4ade-42b0-ab23-98c0c985a2a3,ba2cfca2-2fe8-4307-9880-8d540d4753de,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,1
087cee43-79fd-485c-a7ec-52d00e9c60fa,ba2cfca2-2fe8-4307-9880-8d540d4753de,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,0
83415477-37f7-437c-bd10-b9e89396f7c7,0f049677-da91-480f-8df0-156361e40af6,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
863b605f-6514-4748-89db-05bed9cacc98,0f049677-da91-480f-8df0-156361e40af6,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
5b84f1e6-56b6-4f82-8dfa-33f5a0cc4e97,0f049677-da91-480f-8df0-156361e40af6,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
0717fc61-1d2d-4610-bcb8-1d687d273edf,aade289c-0684-4d31-8114-d958ea696f20,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
ec1d80c2-40fc-433c-bf2e-572bf1660b1c,aade289c-0684-4d31-8114-d958ea696f20,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
63e69245-8ba9-45ae-bd1f-b9b15775c42a,aade289c-0684-4d31-8114-d958ea696f20,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
7648dcbc-3204-4f8a-b01b-ca36e8e25cb4,f8c22334-23b9-43f7-a264-25bc55e626ed,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
1f7019f2-bdfe-4cba-82b6-64a590e05ec6,f8c22334-23b9-43f7-a264-25bc55e626ed,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
c5ab1683-0730-4aa4-b194-6e26e786c6b8,f8c22334-23b9-43f7-a264-25bc55e626ed,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,0
9d11bcd0-9336-494b-8dec-cc1827bd2a43,af388224-5a50-40be-8fd8-5f4a17b9b048,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
113671e7-f1de-4205-9254-72825b0e0810,af388224-5a50-40be-8fd8-5f4a17b9b048,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
112a198e-804a-4564-8305-d4e5824bf1ce,af388224-5a50-40be-8fd8-5f4a17b9b048,023acd9a-afda-42ee-9437-06cfb6686882,Web3,0
ccc9efcb-3e58-4162-b359-f621a9f869a9,407688df-a7c6-4696-ac32-43bcb265b62c,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
22c403b2-c12e-42fb-b3af-6bdf4123ff43,78a44916-33cb-47fc-884d-7118826ad5bc,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
78727bd5-59df-4962-9973-61079be23e0d,b2451a6a-8e85-4d91-b542-1a18236ae572,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,1
b5287961-8ee0-46fe-93e9-7fa1fc8ad727,a31410d4-a6e2-43ff-aa5d-07205cc017a3,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
f82ffe2f-0147-4f62-89c8-74a184fb19ff,2075076d-4145-4d5c-88c8-568ee61de522,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,1
8a11f41c-962a-49eb-ac7b-a759d323a573,2075076d-4145-4d5c-88c8-568ee61de522,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,0
0ea04efa-c356-4228-83b3-f33570e6d51a,2075076d-4145-4d5c-88c8-568ee61de522,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,0
62825d94-1e0e-4c02-9f99-f5bc4225b72a,16ebf58b-e1d8-493a-b0c8-5de9e8bba76c,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
35e1fde1-e1de-44f9-9239-6d793e1cf4f6,16ebf58b-e1d8-493a-b0c8-5de9e8bba76c,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,0
d9d3384b-750d-4bfa-bd85-a146f03766d1,6ecaceda-c6bb-47e3-978b-508643467e54,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
630716a4-6ce5-4342-9e2f-69ecaff58354,6ecaceda-c6bb-47e3-978b-508643467e54,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,0
e08cec22-258c-4877-8b7a-18974b972baa,badf0d0e-0030-4e5f-aa8e-f414a38edf7c,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
7490a6d0-1d66-46bf-937c-1af03c40d997,badf0d0e-0030-4e5f-aa8e-f414a38edf7c,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
00824a00-ca1d-4738-90b6-49044a50326b,badf0d0e-0030-4e5f-aa8e-f414a38edf7c,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
8700a259-e9a4-4256-acc0-e559153efdbd,57501b58-7c7f-4f43-8e47-ab5b81904ab1,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
c7ae12d1-e0f4-47cd-9acd-c80957c575be,57501b58-7c7f-4f43-8e47-ab5b81904ab1,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
e98dbee6-38d8-40fb-85be-c72609020ff9,ef675661-1bc0-4478-b358-588fac38dc2d,023acd9a-afda-42ee-9437-06cfb6686882,Web3,1
84ead76e-703c-4eea-ba1e-8d183fe37d19,ef675661-1bc0-4478-b358-588fac38dc2d,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,0
a05e1e67-34d5-4c04-8ef0-2d8c75276976,ef675661-1bc0-4478-b358-588fac38dc2d,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
dfbdc484-1bcb-49e5-a81f-19540fe53ea6,f61f7812-a867-450a-bc1a-1f89351ec027,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
177eb4c7-611b-478b-ae16-420b88fda114,f61f7812-a867-450a-bc1a-1f89351ec027,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
1621f80f-43f7-492a-9b64-6ff5676c07fe,f61f7812-a867-450a-bc1a-1f89351ec027,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
43d067c0-9ed0-4c12-8a8d-525199ccb6fa,4148128a-63f9-445a-9489-3a52cf51e544,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
a1914cde-3947-46e5-a21f-d42029e29592,d611b0bf-5116-47fa-be4f-c00c62275a29,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
a618ef39-38f9-45fc-939b-9ffca190b638,d611b0bf-5116-47fa-be4f-c00c62275a29,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
c94c93cc-de3a-44a2-9749-1f3142dcb2a7,d611b0bf-5116-47fa-be4f-c00c62275a29,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
91e25ed5-3e50-415e-999e-a20b0520061a,d097012c-5966-4ffa-ada2-53e8b4ff6f48,023acd9a-afda-42ee-9437-06cfb6686882,Web3,1
9b4820b7-3c4a-47bb-86ae-6ac1b7a08f91,d097012c-5966-4ffa-ada2-53e8b4ff6f48,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,0
0f444041-1324-45dc-b6ad-31827c0d01d7,d4a7ecc2-8955-4527-8513-c96ad37350b9,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
7f1e8a5f-31c0-410e-a7d5-f8ad04953d28,d4a7ecc2-8955-4527-8513-c96ad37350b9,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
29ddbbb9-629a-47c4-bfdc-0f466db0d71d,d4a7ecc2-8955-4527-8513-c96ad37350b9,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
2d616fc8-b5d7-4f44-a5ad-ce4f9cfd4032,932cce6f-1362-4abf-aada-929f8be7446e,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,1
021f9f8a-4c18-4c18-a70b-cc536bf3eab7,8e2e61ec-243c-41ba-a30e-44a2a9ece791,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
57a00d04-ba74-4c13-ac3e-2653c5eb16e0,8e2e61ec-243c-41ba-a30e-44a2a9ece791,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
6840874f-5be2-4df2-9443-affc3379daee,48adf943-b0f9-4d47-b805-60c157c2fe67,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
aa9f9b7d-5cad-4c72-946c-5baff4a4975b,48adf943-b0f9-4d47-b805-60c157c2fe67,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,0
a9081c4a-f1c1-4e61-b85a-8e37b21e6e7a,2558ec8b-0497-4f67-9c16-a9e4fc9da7f9,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,1
5694b244-ebbe-463b-9ab2-0eb0f9d529b2,c17ee601-8f6d-4282-b143-eaa7acf6d715,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
1829a08f-b317-42cc-87c2-2208a9c55610,c17ee601-8f6d-4282-b143-eaa7acf6d715,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
2113a0cd-c564-49e7-a004-4510a77cb61a,e5028f23-9d2b-4fe9-9878-60245854942d,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,1
3ea34b5f-cbd8-4f1d-81c5-7806fc4eaf57,e5028f23-9d2b-4fe9-9878-60245854942d,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,0
8ea69a8c-aac4-4516-a264-c07d9ff7c776,e5028f23-9d2b-4fe9-9878-60245854942d,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
cdffcfbf-ca03-4d6a-a91b-3948117d3c30,c3c07a6e-c888-47eb-b751-9f61a6a97d56,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
fa8444ab-2946-4387-a88f-59f097cfc7b8,c3c07a6e-c888-47eb-b751-9f61a6a97d56,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
1c844524-87de-40ef-9ed8-96812d797f7a,c3c07a6e-c888-47eb-b751-9f61a6a97d56,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
c01cefd2-ea48-43f9-91b2-307a6de3360e,333b2488-e411-4d60-b4b9-8a57619132a7,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
62b63abb-eac8-4cd5-83de-0cac8adb277b,333b2488-e411-4d60-b4b9-8a57619132a7,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,0
5433c084-bde5-46dd-9ec2-81ea5cd6ac28,333b2488-e411-4d60-b4b9-8a57619132a7,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,0
b73c09ed-2b4e-4907-9117-e1b0adf39f49,1220d2df-6217-4a69-958e-ff4be349c3d7,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
c1f09db0-fa28-458f-8e4d-4388211ecddb,55a1d5b9-be55-48bf-b93e-bcf5a3ae2540,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
971506b9-de60-4e40-b99d-ebb820f52515,52a57261-be2f-4012-ac4d-5f3688757d83,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
033ca3e8-4cd1-484d-9699-45425849eab2,b703136a-091e-4341-a57f-8ce1db84ee37,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,1
9c8a477d-ba7d-4c32-b1c5-8a6f05e4ae5c,b703136a-091e-4341-a57f-8ce1db84ee37,ae929648-9efc-4656-bb3e-289b8c270bb0,UI Development,0
81fa153e-8936-4e62-8c27-de0cad59015c,43627864-98ca-4676-8e54-db02cc383b2d,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,1
304e5745-280a-4214-a25a-4a76b5d5dec9,43627864-98ca-4676-8e54-db02cc383b2d,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,0
b8ea8210-448c-4a04-9ecc-78b294955c58,e9c9c64f-9b8e-45b8-9294-df8ef713967f,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
c76185ff-ef54-4967-87e9-8049b18d2909,1cc7d8f6-27a3-4aa8-a209-269dab9f3f02,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,1
0ed303e8-6a5c-46cf-9c1f-b0a25a677434,23c29a77-343e-4198-8c35-34eb322785b8,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,1
0a5fd786-2bd3-4c76-89f0-0e1f69278565,9fcf38c2-6e61-4eeb-8ede-b8f6313110ac,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
15c70ce3-e138-4773-bb22-a6e3ac7c9ee6,9fcf38c2-6e61-4eeb-8ede-b8f6313110ac,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,0
3f18864a-4d4a-40c2-97ec-dfd8be45c6fa,9fcf38c2-6e61-4eeb-8ede-b8f6313110ac,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
34e4f1e3-ad4e-429f-9747-995b8be246f7,62e94ed4-5f31-4bcb-bddc-f475d376048e,a7eaafb5-cc87-4717-9c8b-043364f0b811,UI/UX Design,1
ee48c2d9-9717-4db4-88e1-9f13751c8200,62e94ed4-5f31-4bcb-bddc-f475d376048e,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
7b6d5a6c-48cc-4e95-ad30-a9112e1a6553,62e94ed4-5f31-4bcb-bddc-f475d376048e,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,0
8d9d1fff-172b-4dfe-8357-65be7a819d16,9400771c-c7de-4d71-aae5-dcbe88b6e0f4,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
eb1449e5-df43-4f27-810f-9f97a6610340,9400771c-c7de-4d71-aae5-dcbe88b6e0f4,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,0
5514c373-27ac-4b39-a6ed-094aa88afe57,2acbca60-0a03-4f3a-83ee-7fadbb17761d,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
45b624f1-441f-4e58-a183-be138f3e4ff2,2acbca60-0a03-4f3a-83ee-7fadbb17761d,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,0
d0e2cad1-ee5c-451f-9b56-a0da829b3e1a,2acbca60-0a03-4f3a-83ee-7fadbb17761d,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,0
b65d9f0e-355a-4bf4-93cb-65e323178b7c,c0c3a2c1-cd20-42a3-ac93-dd317b2c9cfc,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
fee7cea2-afa0-4109-8220-0d3596ba7fe4,f0751c4c-29af-4d5d-bc7e-93763ce0e355,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,1
0c4b0d81-c325-491f-a169-ce757c2cc904,f0751c4c-29af-4d5d-bc7e-93763ce0e355,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,0
a916e9d6-f1be-479c-83df-9611a9cc7713,fc0e1b68-c6f9-416a-9464-1df0d6874f03,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
8f26b5e9-6f1a-4b5d-b1cd-5d78e9bb1225,00de2750-a338-4778-891f-e9ba27ee83d5,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
c1dd9aee-81a7-4d52-8dc0-b05adc918b6d,91ce16ae-bb5e-4ef4-9b1f-cc155eeb3456,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,1
bbf6289b-0451-4d52-82e6-01ec412eb1cb,bc7649f5-37fd-4faa-9b02-a97d8cb9aa9f,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
5eb1f1f5-ff21-40dc-b47a-020964541207,bc7649f5-37fd-4faa-9b02-a97d8cb9aa9f,d9dedbb9-4171-415f-bb36-29ac6ca39f7e,Cloud Infrastructure,0
31521b40-dd79-4f25-b7fa-4010014884d5,bc7649f5-37fd-4faa-9b02-a97d8cb9aa9f,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,0
72ef1907-9e2d-45ae-917e-d518420124e1,408443db-4ed0-49ab-ad1c-21f3ffda24c7,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,1
361bebce-67ff-43ea-92c1-3900eed87f40,a6acf014-52a8-41df-bd2c-fda21e8ade9b,ce68df4b-1df0-4681-8af8-77c41525ce16,Graphic Design,1
103ba099-1fb2-4e4f-8ef3-51e00f023f40,a6acf014-52a8-41df-bd2c-fda21e8ade9b,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,0
b482486a-b654-403e-8ee4-74797984214d,954820f7-7ecc-48c6-8780-0ba5318de664,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
eb4c40dd-0384-400e-9783-e6548500c693,d0528538-3000-415d-9e07-cd0e539e778b,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
41665233-203c-434e-a901-5e7cb712e554,b03514b0-b7f4-4b41-935c-4c53379766dc,b6fdedb2-5778-442e-bc2f-10062e910d61,DevOps,1
865ce2f0-b38f-4d8b-a39e-717d3ca499f4,b03514b0-b7f4-4b41-935c-4c53379766dc,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,0
97fa187e-be53-455b-a843-41de470ead41,9363940b-68cf-41c3-ba0f-4e5ff1506791,820e2261-7bf5-4ffb-a72c-338945f1581d,Site Reliability,1
4323853f-8eb6-4aee-bbf4-4b3fbd33c61d,e00bc975-2597-48c2-8d5d-e7cd4ec4f1c3,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
b76ff2bf-961b-475b-ba8e-864d6fdf05c7,e00bc975-2597-48c2-8d5d-e7cd4ec4f1c3,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
575d1c10-cc2c-4a9e-86fa-5b7b7d8f67fc,aadd383c-7deb-469a-b147-88c163e68ac3,d5f4a6f6-e049-4d54-bbe0-b66545b9ee58,Web Design,1
b54131cf-0d28-49c8-85b7-5290506462d3,aadd383c-7deb-469a-b147-88c163e68ac3,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,0
9014cb43-b7aa-4855-a3f4-d96bd2416e41,87da8b91-7748-410a-b6cc-daf405098bba,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
9fceda3f-6600-451f-ba4b-bca432f70013,87da8b91-7748-410a-b6cc-daf405098bba,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,0
9440c531-79ca-42c7-91ec-bd95f89f3158,fd1dbdf0-1be6-4570-a6de-9abecaf69f54,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,1
d31b231c-09d7-40dd-8013-0ede9fc9fe56,fd1dbdf0-1be6-4570-a6de-9abecaf69f54,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,0
90356629-019c-41dc-abca-ca354e6f0e3c,e2210e6a-a893-41a7-8e83-3f597fb00411,023acd9a-afda-42ee-9437-06cfb6686882,Web3,1
4137d911-293a-426e-86fc-f6a60a7dc576,e2210e6a-a893-41a7-8e83-3f597fb00411,7a874431-d0bd-4ff2-9e53-c45165f0c0a6,Blockchain Development,0
c6f8c2aa-4ef3-47f2-aa24-7c021df3d12e,e2210e6a-a893-41a7-8e83-3f597fb00411,2379d37e-93f5-4cee-bf04-b1d766156a4c,Smart Contract Development,0
587aed9d-ae1f-4644-8ccb-f6061e2b4755,42709344-098d-4af6-91d0-57180783b403,4e6fe104-63ac-434b-ac4a-60888caaf0fe,API Development,1
ccacbec6-33e1-43bb-a1fd-f3b69a963ab2,42709344-098d-4af6-91d0-57180783b403,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,0
bb58af1f-00c0-426e-8504-27cdb8065a17,42709344-098d-4af6-91d0-57180783b403,e86797d8-da89-4a2a-845d-90bd16108221,Database Architecture,0
b7ea1ff1-e98e-4920-b0b9-f5b7e3850aee,f695a85f-6350-4411-8554-3739f4c3fb29,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,1
11e6963a-515d-4b1c-b7e2-5f0b38012c77,18881b79-a0c1-42ae-b83c-e871ffa1e8a4,d4006fa4-8810-4fb1-a538-4669111f7cd4,Backend Development,1
ddf8a809-5e9e-43d4-bc4c-1bfdb8430a6f,6551aeae-270a-4878-9a39-e6752127c9f9,d5f4a6f6-e049-4d54-bbe0-b66545b9ee58,Web Design,1
3829dcec-012a-42a2-b17e-e90d3a095ba0,6551aeae-270a-4878-9a39-e6752127c9f9,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,0
1cad865a-d9a9-4ca0-bc0c-4180f1a01af0,5c2a0e4c-854b-4cee-aa70-41f4a4d0ab11,ae929648-9efc-4656-bb3e-289b8c270bb0,UI Development,1
1c3d759a-a395-4777-b5a6-b3fae0f69e8f,5c2a0e4c-854b-4cee-aa70-41f4a4d0ab11,da1ec3ed-9334-4c82-8a40-729be17332a7,Frontend Development,0
bf8d1e7d-e4fa-44f1-a3d3-73e9b2fa7c6e,c2ec6fb8-176c-4732-89ec-9318ddb8c136,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
fd9bc769-7f52-43f7-9070-bb448ad24d44,c2ec6fb8-176c-4732-89ec-9318ddb8c136,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,0
2c1e271f-3b62-41bf-bdab-8929425af27f,5a153461-3bb4-4864-a117-a14cc3797e43,5dbc4125-81fe-40ee-a640-f662cd49c892,Mobile Development,1
805fa1fc-117e-4493-9581-67091becc405,5a153461-3bb4-4864-a117-a14cc3797e43,12f210a7-a3a1-4175-96ae-0e954214d4bd,App Development,0
2b601066-f206-47e6-ab24-ab4113b2e8ce,e01517a7-9f2a-40a8-ba4a-c9251adace6a,08ed1a8f-b2f2-4c95-958b-4fd62c0d4f90,Data Science,1
320b4e68-8a69-4011-beab-9af47a73d5d6,e01517a7-9f2a-40a8-ba4a-c9251adace6a,fff7cf7d-d140-41a0-9ed1-10c64ddcd9df,Machine Learning,0
c3d595c5-cec8-4ef2-ba12-4d30b4dc750f,e01517a7-9f2a-40a8-ba4a-c9251adace6a,00ccd4d7-33b7-4ba7-9bd6-b1dd7202cddb,AI Engineering,0
2f2bf34a-77de-4f04-ab66-4aa0b205784b,7f80c654-a4c6-4087-b32e-e19774d61680,2f7783ab-006f-4f46-a444-f927ea445c53,Product Design,1
a2d48444-d9f5-487a-860e-0927382ff9b2,5b13c079-3799-4b26-a0c6-2debf8a647f8,8d8c10b1-83d0-44e2-9815-cca20c485b66,Full-Stack Development,1
f7e53414-34b8-4a4d-bfa1-7ba36c7a2590,5b13c079-3799-4b26-a0c6-2debf8a647f8,d46a37ae-ebcd-4e74-8186-448ebad29b53,Web Development,0
