contract_id,job_post_id,job_role_id,proposal_id,freelancer_id,client_id,contract_title,agreed_budget,payment_structure,status,start_date
92a2058a-8a19-4376-8248-f7f2476c3248,43941ef5-a7f4-4f52-87bc-d94d8228956a,f393f7b5-3793-4029-9fb9-8d5d0c35340d,47eb4676-f846-48b9-9b0b-cf83a3775c02,8ba2b41c-d283-4395-9919-a14e2e7ba9bf,be26f0de-cd4d-48b3-b65d-f133af545d4c,Contract — Ml Ai Project,6338.4,milestone_based,completed,2024-01-01
c82efb1c-259b-4a6d-84a8-b06e194d7506,43941ef5-a7f4-4f52-87bc-d94d8228956a,f393f7b5-3793-4029-9fb9-8d5d0c35340d,afd549a0-f6be-4e28-93c3-d3d221af4bfe,1726d17b-fbbe-4b65-85a3-d4f6a969f612,be26f0de-cd4d-48b3-b65d-f133af545d4c,Contract — Ml Ai Project,6338.4,full_payment,completed,2024-01-01
2a9b0c4b-7d6a-430f-86c5-c198ff5009d3,43941ef5-a7f4-4f52-87bc-d94d8228956a,f393f7b5-3793-4029-9fb9-8d5d0c35340d,4845e49f-1d82-4b03-8298-cc19077cd206,bab0783f-f1ba-401e-bf6f-2ed67bf4ab0b,be26f0de-cd4d-48b3-b65d-f133af545d4c,Contract — Ml Ai Project,6338.4,full_payment,completed,2024-01-01
714310a4-109e-4f43-95f3-fd5bbb294751,43941ef5-a7f4-4f52-87bc-d94d8228956a,f393f7b5-3793-4029-9fb9-8d5d0c35340d,8b589a01-6ccd-4ff6-a633-bc0fbefac09c,b671cb09-34b6-47a8-91de-5424d2431928,be26f0de-cd4d-48b3-b65d-f133af545d4c,Contract — Ml Ai Project,6338.4,full_payment,active,2024-01-01
3b90f3a4-cd52-44ac-9070-7a2884084fd3,43941ef5-a7f4-4f52-87bc-d94d8228956a,f393f7b5-3793-4029-9fb9-8d5d0c35340d,dc9dbb41-0102-41e1-b191-e9e8a5920300,386e2ef5-b2c8-4152-a4f0-7e7f84e023ca,be26f0de-cd4d-48b3-b65d-f133af545d4c,Contract — Ml Ai Project,6338.4,full_payment,cancelled,2024-01-01
1c11efd0-bf60-4728-8f94-24d84b5724c3,43941ef5-a7f4-4f52-87bc-d94d8228956a,f393f7b5-3793-4029-9fb9-8d5d0c35340d,2731f77c-d66a-42a0-ba6f-b7167186c3eb,e33ffc3d-5782-4dc1-a1a9-04e5a6c19530,be26f0de-cd4d-48b3-b65d-f133af545d4c,Contract — Ml Ai Project,6338.4,milestone_based,cancelled,2024-01-01
7eabb1a9-fa2d-4a37-86cc-b37d42540d6f,43941ef5-a7f4-4f52-87bc-d94d8228956a,f393f7b5-3793-4029-9fb9-8d5d0c35340d,82b71d8f-1fc4-4af2-946d-216b9de2ef97,76acca45-16bc-4bf6-ac8f-a3316758efd4,be26f0de-cd4d-48b3-b65d-f133af545d4c,Contract — Ml Ai Project,6338.4,full_payment,completed,2024-01-01
4d2158c9-0be3-4885-9a61-3e85982c0c61,adfeb070-4794-4936-9aea-991e7a0cf7ff,0639a416-7f1c-4c27-aafe-144808fc80bc,cfe94ca3-c42b-4044-8001-ed2903360765,37adba77-acbf-4bd9-a4a3-d459c83109e6,fa3030d0-0936-4d0f-abdc-0df5296e63b0,Contract — Frontend Project,3954.98,full_payment,active,2024-01-01
cd417e85-c1e6-4c11-9f9f-868adc133764,adfeb070-4794-4936-9aea-991e7a0cf7ff,0639a416-7f1c-4c27-aafe-144808fc80bc,10faa8d1-5670-4049-8a1d-e3e23f46f986,66650e3a-bb7e-46f0-b6ad-d261360a6ea4,fa3030d0-0936-4d0f-abdc-0df5296e63b0,Contract — Frontend Project,3954.98,full_payment,active,2024-01-01
fbdb7f43-b43b-4c0e-a4bb-bd12de47b36c,0deb1274-6fb8-42af-b57a-4eb994e45544,163ab28d-8b2b-4391-a6e3-ac8f7ca9866c,b913601f-05d0-4f1f-bb36-a09bcfc7c1dc,eb26f0e1-6929-4040-94e2-cba39ba229ca,c5d890e5-7ef3-4626-ba9f-7666caf2df90,Contract — Backend Project,3434.02,milestone_based,completed,2024-01-01
469d737e-23f7-4db7-babf-73c8f508b0ce,0deb1274-6fb8-42af-b57a-4eb994e45544,163ab28d-8b2b-4391-a6e3-ac8f7ca9866c,3da7bc3b-e212-4ad5-b6fd-44b246e884f2,e7906ea7-c951-42d9-9fcb-335538ee18b4,c5d890e5-7ef3-4626-ba9f-7666caf2df90,Contract — Backend Project,3434.02,full_payment,completed,2024-01-01
3dfa1547-0711-4663-9134-cf15c9f129ab,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,39404d2c-7f1f-4ee1-918e-2261d463c51a,2084f732-d5ee-43e4-baac-465d4319df4c,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,full_payment,completed,2024-01-01
407c1920-f3f2-4221-88da-fd5678633d8f,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,ba336148-89e6-49b7-905b-876c0ecd6171,b28ac1b9-75e4-476a-855d-3dfc0d403928,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,full_payment,active,2024-01-01
c3d35f35-239c-46ce-8f07-43825f59e5a4,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,42fd2d3b-500b-4967-81e5-e5dda7d77084,2d5d30bf-8098-4f0e-93c9-633eb1adb4db,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,full_payment,completed,2024-01-01
cc5c5eb3-dea9-4bf5-aeb9-d2c6c5fbad27,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,6fbfafb3-8791-46d9-bdab-08ac7e5a80cd,f161b450-608f-46f7-8aa5-620a9a1bf07e,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,milestone_based,completed,2024-01-01
d00de6e8-da55-4dd1-96b6-2b0c1605d635,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,6041db4d-7168-4b45-90bb-3a5eb3ffeb3e,b097361d-f7c7-47e0-94ef-22036de6360c,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,milestone_based,completed,2024-01-01
73694a3e-a7b6-41c7-86fc-731cd9ea06f3,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,f1be0166-c0ba-41d2-86f2-5aae04731a8e,5b3a6a66-128a-42ec-8a90-16aaed671cf3,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,milestone_based,completed,2024-01-01
3e641a80-c22c-481c-b571-b8d6bf4aa780,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,4676af09-f7d0-4497-b169-6dd53172f7a7,8f3e8f91-384c-424a-9cdc-c8748f7df413,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,milestone_based,completed,2024-01-01
2af6ab76-1e21-472e-a2ed-86f0a3da7003,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,006ac5ec-6958-4174-b5a1-0c86edebe0ea,84550548-a4ea-416f-9d17-7b3d1a2743eb,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,full_payment,completed,2024-01-01
850b05fa-2aee-4580-b61f-107cb6afd852,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,a548e5af-7728-4713-8997-d5afcb1d81c9,80a3149f-42c0-4608-b1d8-b79bb4e62dce,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,milestone_based,completed,2024-01-01
59532df0-2a18-4585-8784-800e857689a3,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,2dc36ac1-4a19-44de-860b-d79bbb8675dd,f50bad1d-c2eb-48bb-a4fa-115c6e86cbed,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,full_payment,cancelled,2024-01-01
6fa9b4a8-8617-4760-bdf2-4c307fc8a8a7,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,1370fbd3-e7b8-4e8b-9431-caca802c8546,7ed5bd02-7edf-44b1-a030-578e2ed86a95,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,milestone_based,active,2024-01-01
fde4dc87-cbdc-4ec2-bce9-4983b1912677,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,6f39aed9-9e87-49da-976b-bbc3219a4d7f,853d8d9e-e67a-4e35-a446-c197b5580e0c,6ced7414-307c-4393-b527-0a6938ec0a51,Contract — Frontend Project,2212.1,milestone_based,completed,2024-01-01
fab4f6fa-1069-4309-a030-f791a9836941,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,c1f72b4a-29d3-4480-bf7b-706204dd434c,2cb0abfc-77c6-4389-a263-5e1e98aa467e,c3228bda-bafc-4280-96c8-25e9e8256d9f,Contract — Mobile Project,3560.06,full_payment,cancelled,2024-01-01
e7275a82-8458-4111-8d49-3fd75f117f59,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,1470e79d-1d00-416c-b807-e8b4d3ee92a7,93592920-cdee-4919-a89f-5f1ebb5cdd80,c3228bda-bafc-4280-96c8-25e9e8256d9f,Contract — Mobile Project,3560.06,full_payment,completed,2024-01-01
9142fba0-707f-4192-a5dd-590a89fa7c45,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,a47cc1c8-1cff-403f-8e88-f3fb35226156,74bf7f0c-5f84-48c5-bc06-22d8fee830b0,c3228bda-bafc-4280-96c8-25e9e8256d9f,Contract — Mobile Project,3560.06,milestone_based,active,2024-01-01
acbef5f8-01b4-4376-8e44-77cb69818511,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,3fa2b6d8-8f20-486c-9e78-28c5d2344b17,5fcf67b9-e2db-4300-b69e-6fdca021cc27,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,milestone_based,completed,2024-01-01
7b9a765d-9093-452b-8181-35169fa0ba23,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,66818f1e-bfc9-424c-9828-02974bc391e0,628ea516-c208-4d47-b5e3-1f58a97d86a0,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,milestone_based,completed,2024-01-01
dc785a0f-c594-47a8-b79c-d21b75466901,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,f854f801-75e4-43eb-8305-f282eb620e20,c5ea944d-ab0b-4a71-9c7d-8b72234dcf32,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,full_payment,completed,2024-01-01
2eb57f36-6b94-4228-a5cb-a3ec223609b0,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,758dd8b5-345f-4947-a8fb-57b663d50949,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,full_payment,completed,2024-01-01
28688abe-0db7-4e60-9778-c2720d5cadcd,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,a536a10b-0668-49c7-8cb2-d7e77184eb6b,2d36949e-edf8-4b5b-91a7-5f8bfce72db9,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,full_payment,completed,2024-01-01
4a71ad04-8139-4888-87db-e94b6c8bd812,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,d3dfbd1f-fc0e-4301-918e-08e64c62b2a7,c3bf409d-1ed1-4c59-9aae-4248918bb07b,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,milestone_based,completed,2024-01-01
fec9bff0-1d51-414d-a8d2-63e1eb02ee87,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,7f23c25c-ec09-4a9b-94ed-ec6b1cc83f3f,2ca9ea39-5732-43cb-8636-0dfd3d8449d2,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,full_payment,active,2024-01-01
d41d7bd1-8ca9-4d78-9e4e-2812ecf1e1fb,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,a1ba8b97-f2e7-4a70-b337-3215f359d608,3ce3f5fa-219e-44e8-befc-ade5befb04af,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,milestone_based,active,2024-01-01
7670cc6a-0952-40a7-80a9-f9314e7943b5,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,59abaa0d-af40-4a83-a07c-bfc84d3c2c3d,83853f80-a853-4ef9-ad2e-2b816eae164b,fb069270-993d-4faa-869c-eafc1ddf2a9f,Contract — Fullstack Project,2152.66,full_payment,completed,2024-01-01
8b9ae757-786f-4ff5-9f18-730ecd4ea212,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,00407abf-f6b0-4e9b-ac2d-23253aec25f2,6ceca3b0-1ed3-4fab-a30e-d0fc77441f16,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,milestone_based,active,2024-01-01
da410e07-d174-4fd3-84b5-6120975f2232,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,32ef85a5-cca4-4736-a640-a1da0874dc18,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,full_payment,active,2024-01-01
954866e8-cb12-4654-a607-6af6aa3e2cb7,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,17f58ef6-396b-4322-9027-30dae68270df,2806eb9c-d07a-48c5-9faa-f16345cde764,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,full_payment,completed,2024-01-01
8a272feb-fa82-4be9-918e-d0688499264d,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,3c1a4db4-5127-49df-b748-be97d7d2b865,5f8fdd0c-bab0-4402-b5fa-8982adcdd4e3,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,full_payment,completed,2024-01-01
77a09184-0b79-4c05-87c7-36922e0eb6f9,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,0b94184e-6ba7-408c-b83e-7f3ba2dd1b56,9b8a764f-4913-4b4b-8f38-02c95127317f,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,full_payment,completed,2024-01-01
198be646-4668-404b-973b-3daf07dc9554,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,5640f6b2-8789-4c00-b001-e1a02a3b7605,2c379236-cbf5-41a8-aec1-753bc8b6ffed,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,full_payment,completed,2024-01-01
a0a253bd-0e96-43db-8732-e6fbc703db1f,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,8425167a-2597-43fa-ba13-89d2f21f9131,0b15194d-8af2-43f4-b657-46f4483332e5,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,milestone_based,active,2024-01-01
065eb424-40f1-4cc5-b833-0168af23a4dc,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,9ea3c1c5-fb4f-48df-9201-3d423d2c7d69,2fc0f09d-466d-4e76-9d47-81370149ca9b,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,milestone_based,cancelled,2024-01-01
f751862a-2310-4988-b3fc-91996320f275,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,84670fc3-0978-47fe-98c6-d18522c213de,347da82d-665c-428d-b2d6-07d763d5d0ec,a3042b07-000d-4dc6-bffc-0baa4b970a43,Contract — Ml Ai Project,8853.54,full_payment,active,2024-01-01
6294e724-b6dd-49c9-b2c9-b3d221f68392,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,5ed22f3d-2b1d-4454-878a-d6982767100c,9692e062-44fb-47df-affc-0d9c14541151,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,Contract — Fullstack Project,6161.69,full_payment,completed,2024-01-01
88826b4a-13df-4d30-a145-7dad6a8725e6,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,fb06d55e-2214-49ed-b7c1-f6cd5fccd405,cb69df38-87e6-4bf4-bcf7-e46c0b91d898,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,Contract — Fullstack Project,6161.69,milestone_based,completed,2024-01-01
0b0d3b04-4ee1-49df-b1b8-0d0551a21bbc,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,789e2e44-8674-4dec-9328-e5e1bfd1bb96,8526db93-6eee-466d-8e9e-052a815b76ea,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,Contract — Fullstack Project,6161.69,full_payment,completed,2024-01-01
8de26fc5-9505-4843-9fd3-cf7e7adda56e,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,e960cb56-786a-4e01-acba-ce885042f611,9408453e-4d9b-4548-9572-8a6d496bb1ee,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,Contract — Fullstack Project,6161.69,full_payment,completed,2024-01-01
439d118a-978d-4515-a2d8-90e4412d2b62,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,4a75dca9-0ede-4241-ab74-7b73e9d536be,18e6bb96-2561-45ef-9548-6f9938c5040f,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,Contract — Fullstack Project,6161.69,full_payment,completed,2024-01-01
d57dc39c-451b-4506-be8c-09eb98e86771,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,498d41e3-2e8a-4550-9db0-9daad636df4c,9b1ab468-996b-48f7-826f-7551a186d66b,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,Contract — Fullstack Project,6161.69,full_payment,completed,2024-01-01
5266a012-bcd2-4266-ba96-0677aec6a9e6,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,e89cf654-e5f9-4730-9b51-29159c88260e,c0edad50-035a-43a9-99a0-1dc761308149,0525cf46-fe82-46bd-9bb9-80b0e8ddadda,Contract — Fullstack Project,6161.69,milestone_based,completed,2024-01-01
1bd4d79d-b95b-48db-b37f-4d5e0c80699e,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,fb1abef3-dfb5-471c-bacd-aebe40f91bc7,e7c8e4fc-1b0d-4104-95d7-3a5b3440b219,ef4d6391-0315-48fb-a12f-819258a66b17,Contract — Fullstack Project,1319.13,full_payment,completed,2024-01-01
88f5ef9d-28ce-42b4-a8e6-3f79074ab7d1,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,0994a97f-da51-45de-b7b2-fbf46bee089e,c624296d-6b31-4e7b-be36-00a6bfa13e40,ef4d6391-0315-48fb-a12f-819258a66b17,Contract — Fullstack Project,1319.13,full_payment,completed,2024-01-01
2d3386b8-0386-4a9f-974a-e507393ca6ee,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,17a18d10-e7ed-480b-b3bd-96d64bd2a509,d703f3ab-5f66-4ea2-902b-bc78eeb359cc,ef4d6391-0315-48fb-a12f-819258a66b17,Contract — Fullstack Project,1319.13,milestone_based,completed,2024-01-01
9c04100f-78be-44f7-84f5-ba8200c6a002,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,ca4c0c08-2091-497c-981b-47871280e699,ed5babef-5330-4d8f-865c-3f06f479ffaf,ef4d6391-0315-48fb-a12f-819258a66b17,Contract — Fullstack Project,1319.13,milestone_based,completed,2024-01-01
bbe2fcf0-3460-4291-aeed-6326bc2286b7,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,e900a631-1ced-422f-a255-ac11edc671e1,9a36c538-4f36-4a1d-96a0-c646192ba745,ef4d6391-0315-48fb-a12f-819258a66b17,Contract — Fullstack Project,1319.13,full_payment,cancelled,2024-01-01
b02e6f4a-7819-4e63-9594-72d5107f1f26,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,66695b04-a7d0-4363-b8b5-5f741dada1a1,9b6487be-ffb3-4e0e-928c-3853f15dade2,ef4d6391-0315-48fb-a12f-819258a66b17,Contract — Fullstack Project,1319.13,full_payment,active,2024-01-01
503f3f38-1ccc-4829-bda5-beeb8b6cc32c,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,b14c43af-f0c7-421b-9913-c27b3f5aba39,4ed5c776-e060-4252-b20d-65083f978cb5,ef4d6391-0315-48fb-a12f-819258a66b17,Contract — Fullstack Project,1319.13,full_payment,completed,2024-01-01
34aebccf-c288-47eb-a00d-d32c24cdb607,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,eb7d4dd0-270a-4c11-a6b3-a53a73b58fa6,157add59-3a41-47ac-9067-619e938d62c7,50150fb0-da31-4a40-a0d7-63474bcdc84f,Contract — Devops Project,2560.36,milestone_based,cancelled,2024-01-01
db0813ab-8860-47e9-8147-8cd67fb9dbee,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,5f8a561e-6e9b-40e2-9e19-5344866be979,9d6da1ac-c39a-41b5-964a-c4ae88c57c78,50150fb0-da31-4a40-a0d7-63474bcdc84f,Contract — Devops Project,2560.36,full_payment,cancelled,2024-01-01
aec7bd4c-3ee6-41f4-90ab-dac99f6798d0,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,9a34c0e6-905f-47ab-8e2e-7ad02112723f,9b6487be-ffb3-4e0e-928c-3853f15dade2,50150fb0-da31-4a40-a0d7-63474bcdc84f,Contract — Devops Project,2560.36,milestone_based,completed,2024-01-01
8e197b31-4605-4632-be8c-8d32ebb5cd41,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,33e3f341-f49e-45fe-a582-d3a924a76c50,207507dc-c332-48de-b09c-d04c03e98c48,50150fb0-da31-4a40-a0d7-63474bcdc84f,Contract — Devops Project,2560.36,full_payment,completed,2024-01-01
c363d3e6-b124-4cdf-bd32-827dd6a33f15,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,20bcb967-4298-4d30-8bb5-d968831d7c3a,67ab65a5-1a95-4077-b64d-d479515f81a1,50150fb0-da31-4a40-a0d7-63474bcdc84f,Contract — Devops Project,2560.36,milestone_based,cancelled,2024-01-01
fb4c47f8-3290-4c29-a790-8d14ec689edd,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,e644a9a9-9d32-4893-8431-58b2a39b1044,e33ffc3d-5782-4dc1-a1a9-04e5a6c19530,4f59d205-fed8-4fc0-b2d8-295157832229,Contract — Mobile Project,1800.69,full_payment,completed,2024-01-01
16b36b23-da05-4aa1-8d8c-d95ddca83cd9,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,57e8fd48-9301-4965-b947-42636080f1e8,02123b02-eddb-410b-8000-8320c6ad1a11,4f59d205-fed8-4fc0-b2d8-295157832229,Contract — Mobile Project,1800.69,full_payment,completed,2024-01-01
100d94c1-74b9-48b7-b0e0-058a77293a7f,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,b190896d-be64-4bde-8426-e5d78d4659cd,82009ff7-342e-4a94-a5ba-d2f66ff088d0,4f59d205-fed8-4fc0-b2d8-295157832229,Contract — Mobile Project,1800.69,full_payment,cancelled,2024-01-01
4ae27e4d-c8ca-4803-abbf-4405b2e5af49,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,f2c8ef6f-0799-4ea1-bd6f-f442a537fce8,7926fce2-0944-4f45-ac98-b6ab8c9af4b2,4f59d205-fed8-4fc0-b2d8-295157832229,Contract — Mobile Project,1800.69,full_payment,completed,2024-01-01
c58d7c22-b31e-4821-8f3d-b987d2e66887,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,dc5b07da-39a9-4a06-b196-9a36c64794c1,79000fd1-cc2b-42f3-9b76-d52ebee1e884,4f59d205-fed8-4fc0-b2d8-295157832229,Contract — Mobile Project,1800.69,full_payment,completed,2024-01-01
c42fbcb9-aabc-40c7-8c0b-767ff0aa1a9d,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,41278e93-2e7c-4f4d-bd9f-803b7707673f,55cc362e-7371-49d1-9a85-13101f4daa78,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,Contract — Fullstack Project,7113.14,full_payment,active,2024-01-01
59f26182-45a1-4d31-a0ea-a787eec7f712,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,1f62a7a5-54af-4450-9c68-5533f20cc77b,9692e062-44fb-47df-affc-0d9c14541151,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,Contract — Fullstack Project,7113.14,full_payment,completed,2024-01-01
0a049c8e-b613-4f43-b472-f3b14a9042fa,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,c28edc11-aa1b-480d-8913-de5b16023773,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,cdc6ed50-2b10-4bf7-b82e-8a522975b78d,Contract — Fullstack Project,7113.14,full_payment,completed,2024-01-01
