freelancer_language_id,freelancer_id,language_id,language_name,proficiency_level
1da1a262-54b1-475a-9824-06b6cf563f98,955eca5a-1f09-4f6c-9a60-aefac9b1171b,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,conversational
a36d8450-800c-45b5-8ca0-54311a746c8c,955eca5a-1f09-4f6c-9a60-aefac9b1171b,aa1ad047-3abe-491d-8707-92b0b1a72e57,Spanish,fluent
22f4b673-d64e-43e4-9d43-ed12e674e901,6c47a1fe-097f-4ca3-9f6e-6376a296a952,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
98a6f6f4-9694-4c7d-ba91-e37282b9eed8,954a56e6-bbc3-49bb-a112-285c5f953ada,f0038099-c3a5-432d-8a20-ab84e08b8d60,Dutch,native
2b33cb19-0f3b-48a4-8db4-a0608352e3c9,954a56e6-bbc3-49bb-a112-285c5f953ada,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,fluent
52396da1-e5e3-480d-b1d6-bf14d1dee6d8,1f40880c-420f-4f1e-9254-e0c14b43fffb,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,native
75310ec0-c31c-41f0-8f98-d399e045bd77,1f40880c-420f-4f1e-9254-e0c14b43fffb,e0fc4856-2bb0-4995-8396-aec8c691d12a,Mandarin,fluent
8db75f6b-d48d-487e-a74a-871f52f738cf,1f40880c-420f-4f1e-9254-e0c14b43fffb,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,fluent
a2d07921-81c5-4116-863b-6bc069dc63dc,f758dc3e-1366-4472-b1b5-d80d17202667,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
ddd9a41f-dbc5-40e5-a808-add900836d86,f758dc3e-1366-4472-b1b5-d80d17202667,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,conversational
908e01ed-4c58-4bb0-b99e-dace389eeb70,f758dc3e-1366-4472-b1b5-d80d17202667,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,fluent
9b1531fd-1d3a-4752-b1f0-6a26d464ed54,13a5c2c9-ba1e-4543-8fa4-89b4461503c2,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,native
892e9dfe-0e14-42d9-8640-110eeaf90975,33c31d45-2759-4122-8ecd-d748b3768300,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,native
9f834717-4da6-4bf1-9a8d-366103666b8e,33c31d45-2759-4122-8ecd-d748b3768300,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,conversational
2d648fda-d0f6-490e-b161-ab8cc789d3a7,33c31d45-2759-4122-8ecd-d748b3768300,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,fluent
5d007350-283c-4754-ac71-598a6892b515,e342ec34-6bee-4268-9d26-f2eb45cfeabf,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
20cf0618-03fd-4756-a7e8-47bdb136361d,e342ec34-6bee-4268-9d26-f2eb45cfeabf,e0fc4856-2bb0-4995-8396-aec8c691d12a,Mandarin,conversational
87c0d43d-30fd-43a4-a000-3c68bde4f53d,e342ec34-6bee-4268-9d26-f2eb45cfeabf,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,conversational
9c322c3b-b59c-490b-954f-e38cda60820b,960d5af7-e5e2-43eb-8a5d-6d519ddfe61b,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
20debb77-203b-43a3-a248-c2109a53cfec,960d5af7-e5e2-43eb-8a5d-6d519ddfe61b,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,basic
fd001109-1835-408b-b78a-88bd88854c5b,ba2cfca2-2fe8-4307-9880-8d540d4753de,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
af724de4-f42b-4e4d-aa58-2d861cfc12c6,0f049677-da91-480f-8df0-156361e40af6,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
a67b9001-cc64-430e-b3d6-9ab3f47c252d,aade289c-0684-4d31-8114-d958ea696f20,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
dad7d676-20ee-4fe0-929a-4c404958e5bd,aade289c-0684-4d31-8114-d958ea696f20,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,basic
67afdd4c-7ac1-48c3-a044-553dfaa1d371,f8c22334-23b9-43f7-a264-25bc55e626ed,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
2c66db43-9fd6-412b-bf40-285272c04960,f8c22334-23b9-43f7-a264-25bc55e626ed,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,conversational
a2027f9e-3dd7-4214-9cc6-c437ee07f842,f8c22334-23b9-43f7-a264-25bc55e626ed,e0fc4856-2bb0-4995-8396-aec8c691d12a,Mandarin,basic
78868ff5-a8a8-44ac-a8a5-6abd9d168410,af388224-5a50-40be-8fd8-5f4a17b9b048,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,native
f056149b-7513-448a-93e0-e078f9464cc0,af388224-5a50-40be-8fd8-5f4a17b9b048,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,basic
4cd0c626-e7a0-48f7-b105-ba149fcfdcf3,af388224-5a50-40be-8fd8-5f4a17b9b048,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,fluent
5263c531-91c7-4ed5-b09c-7655c4adc781,407688df-a7c6-4696-ac32-43bcb265b62c,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
4c30c16b-bfd7-4db5-a04b-5f1ffd9cd564,407688df-a7c6-4696-ac32-43bcb265b62c,948ff171-6376-4c27-99ea-9302970de916,French,conversational
2e4bae6a-4bc2-41c2-801e-d081c232e831,78a44916-33cb-47fc-884d-7118826ad5bc,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
22360841-2065-44aa-9588-88b73f0c96cd,78a44916-33cb-47fc-884d-7118826ad5bc,1653548d-b3a0-4974-96b1-a504d21c241e,English,basic
fcf1b9a4-ecb1-4cf9-acd0-a7cf1621caea,78a44916-33cb-47fc-884d-7118826ad5bc,f0038099-c3a5-432d-8a20-ab84e08b8d60,Dutch,basic
15d2bcc9-5f40-4ec1-86b9-178347482f1a,b2451a6a-8e85-4d91-b542-1a18236ae572,f0038099-c3a5-432d-8a20-ab84e08b8d60,Dutch,native
bc14cda6-4def-4b55-981e-b57247203463,b2451a6a-8e85-4d91-b542-1a18236ae572,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,fluent
18edcf9b-6184-4b36-891f-1b2e1ce62f91,a31410d4-a6e2-43ff-aa5d-07205cc017a3,1653548d-b3a0-4974-96b1-a504d21c241e,English,native
97996c64-dfe9-4cda-a10d-88d405ca3267,a31410d4-a6e2-43ff-aa5d-07205cc017a3,aa1ad047-3abe-491d-8707-92b0b1a72e57,Spanish,fluent
e91ab517-6e88-4d27-b474-713d182db8d3,a31410d4-a6e2-43ff-aa5d-07205cc017a3,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,conversational
4ef2f16e-bc9c-4b81-ad02-5e36fa9c83fa,2075076d-4145-4d5c-88c8-568ee61de522,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
0605fd7a-6870-42c4-ab44-589b4255cb24,2075076d-4145-4d5c-88c8-568ee61de522,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,fluent
c8a9b4eb-140d-4787-b3eb-efa5274f6d63,2075076d-4145-4d5c-88c8-568ee61de522,1653548d-b3a0-4974-96b1-a504d21c241e,English,fluent
31477045-430d-418e-9fe0-1ecdfff26477,16ebf58b-e1d8-493a-b0c8-5de9e8bba76c,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
fb62f25c-3287-445e-980a-fd2cff7c6c58,16ebf58b-e1d8-493a-b0c8-5de9e8bba76c,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,basic
5c03d577-f930-408b-a03b-f53de49519b1,6ecaceda-c6bb-47e3-978b-508643467e54,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
b8d1b36c-a240-49dd-b776-d07cdd771803,6ecaceda-c6bb-47e3-978b-508643467e54,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,conversational
e40af2ce-4a73-4db5-888a-fa677d4269b6,badf0d0e-0030-4e5f-aa8e-f414a38edf7c,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
af10001a-9b05-4349-be42-d427343aaddc,57501b58-7c7f-4f43-8e47-ab5b81904ab1,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
b37d5839-88ac-403b-b3d4-bed928011670,57501b58-7c7f-4f43-8e47-ab5b81904ab1,1653548d-b3a0-4974-96b1-a504d21c241e,English,conversational
71fc3397-c1b9-47b1-900f-6bd3cc537cdf,ef675661-1bc0-4478-b358-588fac38dc2d,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
13bfcc1d-84f2-4ce2-a1b4-823c9bfe0536,ef675661-1bc0-4478-b358-588fac38dc2d,948ff171-6376-4c27-99ea-9302970de916,French,conversational
8698d998-516f-4212-bfe1-b0d705bd2567,ef675661-1bc0-4478-b358-588fac38dc2d,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,basic
96d74388-d073-4667-8829-3e6c3786bd37,f61f7812-a867-450a-bc1a-1f89351ec027,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
d4e2479b-3553-498b-8315-f70932e876fb,f61f7812-a867-450a-bc1a-1f89351ec027,948ff171-6376-4c27-99ea-9302970de916,French,basic
0c77c683-4838-4000-b46f-a853f172d006,4148128a-63f9-445a-9489-3a52cf51e544,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
98aa24db-0b26-4877-aa25-6178e55d2090,4148128a-63f9-445a-9489-3a52cf51e544,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,basic
37ab898d-ef6d-4841-9334-24e27b897734,4148128a-63f9-445a-9489-3a52cf51e544,1653548d-b3a0-4974-96b1-a504d21c241e,English,fluent
e73a7e8f-31ec-4809-b62d-e8e96e5583df,d611b0bf-5116-47fa-be4f-c00c62275a29,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
0bfc8b56-d433-4089-a07c-27da1e43d216,d611b0bf-5116-47fa-be4f-c00c62275a29,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,basic
7f81b29f-a30a-4db6-b106-0595b6b699a7,d611b0bf-5116-47fa-be4f-c00c62275a29,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,fluent
52c928a5-3b23-4843-b6cf-969937cfc162,d097012c-5966-4ffa-ada2-53e8b4ff6f48,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
bdc1f972-e93d-47b0-b553-77bedb88cf64,d097012c-5966-4ffa-ada2-53e8b4ff6f48,948ff171-6376-4c27-99ea-9302970de916,French,basic
c7decdb1-ad02-47ac-bf62-81296af4ba53,d4a7ecc2-8955-4527-8513-c96ad37350b9,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
0c09a917-c7dd-430b-b705-ffe0559fe2c3,d4a7ecc2-8955-4527-8513-c96ad37350b9,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,basic
a8f39883-e472-46fa-bbfe-bb47a21ab7fc,d4a7ecc2-8955-4527-8513-c96ad37350b9,1653548d-b3a0-4974-96b1-a504d21c241e,English,basic
e50e6976-133e-4483-a77a-ffe480fb8386,932cce6f-1362-4abf-aada-929f8be7446e,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
73ad5e69-e4c4-4e4a-ad2d-9c6d6bd6ca14,8e2e61ec-243c-41ba-a30e-44a2a9ece791,f0038099-c3a5-432d-8a20-ab84e08b8d60,Dutch,native
c5b1fa59-1bfb-41e3-ae23-3c245640553e,8e2e61ec-243c-41ba-a30e-44a2a9ece791,1653548d-b3a0-4974-96b1-a504d21c241e,English,conversational
4a2cb553-f0a4-41f4-9f72-40e0ed0e461e,8e2e61ec-243c-41ba-a30e-44a2a9ece791,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,conversational
acd22073-db98-4052-827a-84e54377be47,48adf943-b0f9-4d47-b805-60c157c2fe67,948ff171-6376-4c27-99ea-9302970de916,French,native
b29b8e75-e8ba-42a8-8814-5bfc0eb55323,48adf943-b0f9-4d47-b805-60c157c2fe67,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,conversational
f13eb733-99a5-4071-b758-0246a6dff766,48adf943-b0f9-4d47-b805-60c157c2fe67,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,conversational
c4848b7f-32a2-4de0-8042-c0ab7b765911,2558ec8b-0497-4f67-9c16-a9e4fc9da7f9,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
d9ae9cb1-a741-4165-9db9-d98944cff75c,2558ec8b-0497-4f67-9c16-a9e4fc9da7f9,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,conversational
80d1e3ea-06a9-47ac-b14e-98a28c72ab7a,2558ec8b-0497-4f67-9c16-a9e4fc9da7f9,948ff171-6376-4c27-99ea-9302970de916,French,fluent
290ccdcc-9e16-430b-a6da-4379f967d8dc,c17ee601-8f6d-4282-b143-eaa7acf6d715,1653548d-b3a0-4974-96b1-a504d21c241e,English,native
8a52dd1f-72d7-4076-bbce-1c9b39c19f58,e5028f23-9d2b-4fe9-9878-60245854942d,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
923450f7-4348-4a73-903c-43b59a73fddc,e5028f23-9d2b-4fe9-9878-60245854942d,948ff171-6376-4c27-99ea-9302970de916,French,conversational
7810be0d-85e2-4dee-9acf-2548ae9623e7,c3c07a6e-c888-47eb-b751-9f61a6a97d56,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,native
0508ddc3-133a-4f15-bff3-5ece249c683f,c3c07a6e-c888-47eb-b751-9f61a6a97d56,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,conversational
f411e4aa-a633-4e49-b194-c989fb84fb57,c3c07a6e-c888-47eb-b751-9f61a6a97d56,948ff171-6376-4c27-99ea-9302970de916,French,fluent
a01e4490-2033-4c80-9273-96006cecfcc2,333b2488-e411-4d60-b4b9-8a57619132a7,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
d22f3ff4-c586-4aa9-815d-3b960053d534,333b2488-e411-4d60-b4b9-8a57619132a7,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,basic
90c9e6be-3352-4b8a-bb15-2d8068d9c4c6,333b2488-e411-4d60-b4b9-8a57619132a7,1653548d-b3a0-4974-96b1-a504d21c241e,English,conversational
69c71d59-97c1-4255-abd3-24f6695f02e9,1220d2df-6217-4a69-958e-ff4be349c3d7,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
545f257a-61f3-4651-b044-4fa254b31b61,1220d2df-6217-4a69-958e-ff4be349c3d7,1653548d-b3a0-4974-96b1-a504d21c241e,English,basic
e1d14916-a060-46ae-8d18-c6473eb97ed0,55a1d5b9-be55-48bf-b93e-bcf5a3ae2540,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
15b77cda-126d-465d-b16c-c605983e65f6,55a1d5b9-be55-48bf-b93e-bcf5a3ae2540,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,basic
ca0d59e5-4963-470d-90f5-440f9589c772,52a57261-be2f-4012-ac4d-5f3688757d83,4bc4c50c-1e63-4872-b3a1-11f8ee03bb04,Portuguese,native
7262a9df-29f5-4264-b03e-41f310bf3e92,52a57261-be2f-4012-ac4d-5f3688757d83,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,basic
cd2a5c5e-4a1f-4d35-8da2-ac7585e496e3,b703136a-091e-4341-a57f-8ce1db84ee37,e0fc4856-2bb0-4995-8396-aec8c691d12a,Mandarin,native
2893f3dd-48da-48d7-acd9-b132b67678b5,b703136a-091e-4341-a57f-8ce1db84ee37,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,basic
57a854dc-eb69-4415-bbca-685cd9631996,b703136a-091e-4341-a57f-8ce1db84ee37,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,fluent
2d298da2-f982-4840-8aab-696ff9acceca,43627864-98ca-4676-8e54-db02cc383b2d,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
7c9f4bef-9938-4802-8c3f-ac50d2c2a8f7,43627864-98ca-4676-8e54-db02cc383b2d,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,basic
127b5587-934b-4894-bca3-9a6d66b4626f,e9c9c64f-9b8e-45b8-9294-df8ef713967f,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
b0e51f59-5e79-47a6-a7be-831fe6784244,1cc7d8f6-27a3-4aa8-a209-269dab9f3f02,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
82f1bfa9-6367-4557-bb96-1a7702df464a,1cc7d8f6-27a3-4aa8-a209-269dab9f3f02,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,conversational
18f372f4-8bf9-4610-b757-c413d7b47d8f,1cc7d8f6-27a3-4aa8-a209-269dab9f3f02,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,fluent
3c126eb6-f481-4c65-9956-9b81e7f6a9f8,23c29a77-343e-4198-8c35-34eb322785b8,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
3c7425c4-15eb-4a4e-bfef-c35f09aa7fbc,23c29a77-343e-4198-8c35-34eb322785b8,1653548d-b3a0-4974-96b1-a504d21c241e,English,conversational
2dcc7229-946e-469a-9f39-385acd49ca2f,9fcf38c2-6e61-4eeb-8ede-b8f6313110ac,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,native
41e9130f-293c-4006-b69e-209caaf4a5fc,9fcf38c2-6e61-4eeb-8ede-b8f6313110ac,1653548d-b3a0-4974-96b1-a504d21c241e,English,fluent
97dcbbba-dda9-4cb7-a07c-5215dace826b,9fcf38c2-6e61-4eeb-8ede-b8f6313110ac,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,conversational
89298de1-8f69-4070-8f3e-e56ef7cab6bb,62e94ed4-5f31-4bcb-bddc-f475d376048e,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
0d3e7366-96c3-49a4-916e-abac50669f77,62e94ed4-5f31-4bcb-bddc-f475d376048e,e0fc4856-2bb0-4995-8396-aec8c691d12a,Mandarin,conversational
8774a450-45e3-466c-bb7d-c0fa12836704,9400771c-c7de-4d71-aae5-dcbe88b6e0f4,aa1ad047-3abe-491d-8707-92b0b1a72e57,Spanish,native
852a34e1-09c6-40df-ad87-94cbd8bc2bd6,9400771c-c7de-4d71-aae5-dcbe88b6e0f4,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,basic
23aacffa-0e70-4543-91fc-5bdb888bf5a1,9400771c-c7de-4d71-aae5-dcbe88b6e0f4,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,basic
097cd93c-0528-487d-aa01-b20c9fa8943e,2acbca60-0a03-4f3a-83ee-7fadbb17761d,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
c6fe295e-6147-4be9-9b87-395c0392b5db,2acbca60-0a03-4f3a-83ee-7fadbb17761d,aa1ad047-3abe-491d-8707-92b0b1a72e57,Spanish,basic
613cc75b-7d92-4648-bd44-805e419040a2,c0c3a2c1-cd20-42a3-ac93-dd317b2c9cfc,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
d04ba9e6-e002-4647-a78d-32a04136bbf8,c0c3a2c1-cd20-42a3-ac93-dd317b2c9cfc,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,conversational
d514c6e5-31be-4f9e-8de1-8d903995d496,f0751c4c-29af-4d5d-bc7e-93763ce0e355,1653548d-b3a0-4974-96b1-a504d21c241e,English,native
285e425b-b5f3-4db2-b0af-0a4176802d18,f0751c4c-29af-4d5d-bc7e-93763ce0e355,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,conversational
0f74a749-3ad9-4572-a21b-57fb55e7711e,f0751c4c-29af-4d5d-bc7e-93763ce0e355,bdb4a1c8-4c27-4488-9535-035dd2e5c69b,Arabic,basic
adb6883c-d981-43b1-8f69-abcfb5e12dca,fc0e1b68-c6f9-416a-9464-1df0d6874f03,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
679bbe2e-1c3c-4336-8214-7748ee930ffa,00de2750-a338-4778-891f-e9ba27ee83d5,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
1ee2c076-d82f-48e0-9bd2-658cdf496f56,00de2750-a338-4778-891f-e9ba27ee83d5,948ff171-6376-4c27-99ea-9302970de916,French,fluent
fff939e1-3a34-4e4f-a3cc-f3a764b47aae,91ce16ae-bb5e-4ef4-9b1f-cc155eeb3456,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
123f27b9-a9a3-4e39-8189-f218f40eca53,91ce16ae-bb5e-4ef4-9b1f-cc155eeb3456,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,conversational
b35dd4ec-cc3b-43fe-8457-e93c5fbf9af4,91ce16ae-bb5e-4ef4-9b1f-cc155eeb3456,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,basic
a4335bed-f17a-40d5-84d1-96dafd50dc84,bc7649f5-37fd-4faa-9b02-a97d8cb9aa9f,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
3b6c8888-0cc6-4d15-8c83-126846da1e2f,408443db-4ed0-49ab-ad1c-21f3ffda24c7,aa1ad047-3abe-491d-8707-92b0b1a72e57,Spanish,native
ac900678-5054-4e80-83a3-bf5e1fbabe65,a6acf014-52a8-41df-bd2c-fda21e8ade9b,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
6f881619-546b-4c3b-96a8-a57926ee71de,954820f7-7ecc-48c6-8780-0ba5318de664,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,native
358b25f3-9edd-4ebc-9408-2abfb1d5049b,d0528538-3000-415d-9e07-cd0e539e778b,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
800fb966-2bdd-478d-b8c3-20588d59a41b,b03514b0-b7f4-4b41-935c-4c53379766dc,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
da57ab7d-3204-4d75-b07d-56f09a3fae74,b03514b0-b7f4-4b41-935c-4c53379766dc,948ff171-6376-4c27-99ea-9302970de916,French,conversational
4615cf81-d828-4c42-9c74-a6bf285cb683,b03514b0-b7f4-4b41-935c-4c53379766dc,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,conversational
3c634565-8915-4f04-95fd-366161ae73ca,9363940b-68cf-41c3-ba0f-4e5ff1506791,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
032b7fa3-e2e0-4301-ae48-e87c407f7a46,9363940b-68cf-41c3-ba0f-4e5ff1506791,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,conversational
ad1918a4-dc83-4e9f-b2d0-0677d10b345e,e00bc975-2597-48c2-8d5d-e7cd4ec4f1c3,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,native
2dcd3683-d8ce-45e0-8bd5-fbb26d990da5,e00bc975-2597-48c2-8d5d-e7cd4ec4f1c3,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,basic
188e64a0-496f-4416-8730-86c2cd84fe07,aadd383c-7deb-469a-b147-88c163e68ac3,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
50518ce5-0868-42b3-8a29-614d77de613c,aadd383c-7deb-469a-b147-88c163e68ac3,948ff171-6376-4c27-99ea-9302970de916,French,fluent
385f5bb1-e023-40b2-b43a-094a8e23920f,87da8b91-7748-410a-b6cc-daf405098bba,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
5ad718e8-220d-48ce-a19d-67094c2d7c81,87da8b91-7748-410a-b6cc-daf405098bba,fb87bd78-d3e2-4970-8f3c-1036cf6bfc86,Hindi,basic
0bb43698-bb34-4544-81b1-6e7682669bc2,fd1dbdf0-1be6-4570-a6de-9abecaf69f54,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
0e3853be-d374-445d-a289-fddc888a73e4,fd1dbdf0-1be6-4570-a6de-9abecaf69f54,aa1ad047-3abe-491d-8707-92b0b1a72e57,Spanish,conversational
a5451c10-ecd9-425f-be4b-d254c424552e,fd1dbdf0-1be6-4570-a6de-9abecaf69f54,f0a61f02-3b0b-4c9f-a649-a446b1ad597e,Japanese,basic
c4f78cd5-2f00-456e-8a4d-8ea2aca6467b,e2210e6a-a893-41a7-8e83-3f597fb00411,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
c9685cef-354f-4ecb-88dd-a637a347130b,e2210e6a-a893-41a7-8e83-3f597fb00411,b566aa91-28f2-4523-9bcf-1ad3f5d463b3,Korean,fluent
982c22d2-fd57-4106-a626-1c36d0812867,e2210e6a-a893-41a7-8e83-3f597fb00411,948ff171-6376-4c27-99ea-9302970de916,French,conversational
9aa53451-d70a-4b0d-95dc-aa6992320abb,42709344-098d-4af6-91d0-57180783b403,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
50eab953-254c-4393-8359-8b920aa0e423,f695a85f-6350-4411-8554-3739f4c3fb29,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
decb19fd-5d69-4802-90be-9fb73acc7d00,18881b79-a0c1-42ae-b83c-e871ffa1e8a4,1653548d-b3a0-4974-96b1-a504d21c241e,English,native
b795e696-54a1-4275-80a4-bd161d0b4517,6551aeae-270a-4878-9a39-e6752127c9f9,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
97dc61d6-73e3-45aa-9d23-4a7e7c3a8f81,6551aeae-270a-4878-9a39-e6752127c9f9,948ff171-6376-4c27-99ea-9302970de916,French,fluent
76fd81e9-cb45-4138-8f5b-17375f68193b,6551aeae-270a-4878-9a39-e6752127c9f9,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,conversational
25c99fe9-ac80-455c-96d5-2249d24c4149,5c2a0e4c-854b-4cee-aa70-41f4a4d0ab11,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
ec2a6433-773c-459f-b2c0-47f9dd8cfa31,5c2a0e4c-854b-4cee-aa70-41f4a4d0ab11,aa1ad047-3abe-491d-8707-92b0b1a72e57,Spanish,basic
ffd853a1-6eda-405d-a931-9020e1f7adcf,5c2a0e4c-854b-4cee-aa70-41f4a4d0ab11,1653548d-b3a0-4974-96b1-a504d21c241e,English,conversational
1f8a65a2-6927-4a94-bcc0-fe1b48e415b5,c2ec6fb8-176c-4732-89ec-9318ddb8c136,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
3d51d388-2dbb-44d6-b48d-b423ee716177,c2ec6fb8-176c-4732-89ec-9318ddb8c136,d91e7458-1c58-4ff5-b6e1-47274cf07274,German,fluent
1a2e67c6-090d-4ea5-9d9c-e35d4dafff69,c2ec6fb8-176c-4732-89ec-9318ddb8c136,e0fc4856-2bb0-4995-8396-aec8c691d12a,Mandarin,basic
3659fa47-67be-4497-ba4e-b7529228170f,5a153461-3bb4-4864-a117-a14cc3797e43,622827db-daea-4f19-ba7c-d83a78a5d8c3,Indonesian,native
