proposal_id,job_post_id,job_role_id,freelancer_id,proposed_budget,status
0eeec84f-b0b2-4b77-ab73-ed13223a88aa,0deb1274-6fb8-42af-b57a-4eb994e45544,163ab28d-8b2b-4391-a6e3-ac8f7ca9866c,52f23038-b395-465c-a9d2-c479d8323911,3391.25,withdrawn
3da7bc3b-e212-4ad5-b6fd-44b246e884f2,0deb1274-6fb8-42af-b57a-4eb994e45544,163ab28d-8b2b-4391-a6e3-ac8f7ca9866c,e7906ea7-c951-42d9-9fcb-335538ee18b4,3628.01,accepted
39404d2c-7f1f-4ee1-918e-2261d463c51a,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,2084f732-d5ee-43e4-baac-465d4319df4c,2015.17,accepted
ba336148-89e6-49b7-905b-876c0ecd6171,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,b28ac1b9-75e4-476a-855d-3dfc0d403928,2309.25,accepted
42fd2d3b-500b-4967-81e5-e5dda7d77084,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,2d5d30bf-8098-4f0e-93c9-633eb1adb4db,1784.91,accepted
6fbfafb3-8791-46d9-bdab-08ac7e5a80cd,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,f161b450-608f-46f7-8aa5-620a9a1bf07e,1900.39,accepted
6041db4d-7168-4b45-90bb-3a5eb3ffeb3e,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,b097361d-f7c7-47e0-94ef-22036de6360c,2038.93,accepted
f1be0166-c0ba-41d2-86f2-5aae04731a8e,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,5b3a6a66-128a-42ec-8a90-16aaed671cf3,2052.38,accepted
4676af09-f7d0-4497-b169-6dd53172f7a7,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,8f3e8f91-384c-424a-9cdc-c8748f7df413,2403.83,accepted
006ac5ec-6958-4174-b5a1-0c86edebe0ea,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,84550548-a4ea-416f-9d17-7b3d1a2743eb,2061.09,accepted
a548e5af-7728-4713-8997-d5afcb1d81c9,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,80a3149f-42c0-4608-b1d8-b79bb4e62dce,2116.43,accepted
20da754b-5855-4fa7-b3c7-4708ff220e71,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,7ab8a8f3-097c-4615-946c-a3844135ee4d,2606.35,rejected
2dc36ac1-4a19-44de-860b-d79bbb8675dd,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,f50bad1d-c2eb-48bb-a4fa-115c6e86cbed,2170.9,accepted
1370fbd3-e7b8-4e8b-9431-caca802c8546,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,7ed5bd02-7edf-44b1-a030-578e2ed86a95,2475.34,accepted
acb2f433-362c-444c-b98b-4630161bdfa2,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,867e0ec8-4f04-4586-bcf3-ab5cfb04af37,2166.47,rejected
6f39aed9-9e87-49da-976b-bbc3219a4d7f,7690dbac-50b5-4c96-b842-86991563bffe,1bee6879-8817-49fc-a0e2-7ffc1372527f,853d8d9e-e67a-4e35-a446-c197b5580e0c,1883.37,accepted
31cb62a9-48bd-4ee1-aaca-6041f83074e0,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,58dccc6f-82bf-4420-9a58-f3a78c256825,4182.17,rejected
c1f72b4a-29d3-4480-bf7b-706204dd434c,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,2cb0abfc-77c6-4389-a263-5e1e98aa467e,3658.55,accepted
1470e79d-1d00-416c-b807-e8b4d3ee92a7,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,93592920-cdee-4919-a89f-5f1ebb5cdd80,4241.49,accepted
a47cc1c8-1cff-403f-8e88-f3fb35226156,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,74bf7f0c-5f84-48c5-bc06-22d8fee830b0,3191.71,accepted
141d3150-884a-4768-b091-46bcf51b9e6d,f4dd3a5f-0619-4123-bf94-bb4584c2b7ae,fe6699f0-ed10-4d5e-9900-a425358b74e8,ce71adfc-de90-4849-9da5-e0c992556bf5,3654.56,rejected
f4e054bf-0a22-4da0-a2dd-72bbca914a27,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,c624296d-6b31-4e7b-be36-00a6bfa13e40,2166.34,rejected
3fa2b6d8-8f20-486c-9e78-28c5d2344b17,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,5fcf67b9-e2db-4300-b69e-6fdca021cc27,2103.62,accepted
66818f1e-bfc9-424c-9828-02974bc391e0,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,628ea516-c208-4d47-b5e3-1f58a97d86a0,2065.77,accepted
f854f801-75e4-43eb-8305-f282eb620e20,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,c5ea944d-ab0b-4a71-9c7d-8b72234dcf32,2370.86,accepted
758dd8b5-345f-4947-a8fb-57b663d50949,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,2289.52,accepted
a536a10b-0668-49c7-8cb2-d7e77184eb6b,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,2d36949e-edf8-4b5b-91a7-5f8bfce72db9,2413.62,accepted
6b88cafd-39cb-4780-81c4-2271fb090502,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,24320130-2d24-467f-aa62-4c3f59e856c3,2177.29,rejected
d3dfbd1f-fc0e-4301-918e-08e64c62b2a7,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,c3bf409d-1ed1-4c59-9aae-4248918bb07b,2017.14,accepted
7f23c25c-ec09-4a9b-94ed-ec6b1cc83f3f,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,2ca9ea39-5732-43cb-8636-0dfd3d8449d2,1853.8,accepted
cc1347a4-063d-428c-a53b-9579f420cc9c,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,fd1f2712-4120-4de7-8124-74a57b5dcc86,1795.88,rejected
a1ba8b97-f2e7-4a70-b337-3215f359d608,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,3ce3f5fa-219e-44e8-befc-ade5befb04af,2124.17,accepted
7b72c230-755a-4ec5-84dd-62ef48a9adea,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,256e68c6-76cd-4a5d-b398-e2abfe398eff,1822.82,rejected
59abaa0d-af40-4a83-a07c-bfc84d3c2c3d,071aa06d-e2de-4ee6-b8fa-99e3b9333c83,3730d186-84b8-453d-a578-789157b9bfd0,83853f80-a853-4ef9-ad2e-2b816eae164b,2172.46,accepted
00407abf-f6b0-4e9b-ac2d-23253aec25f2,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,6ceca3b0-1ed3-4fab-a30e-d0fc77441f16,7231.9,accepted
32ef85a5-cca4-4736-a640-a1da0874dc18,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,b6dc3a58-1e53-4f2d-8b88-f858490e3c70,8148.33,accepted
17f58ef6-396b-4322-9027-30dae68270df,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,2806eb9c-d07a-48c5-9faa-f16345cde764,8774.06,accepted
3c1a4db4-5127-49df-b748-be97d7d2b865,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,5f8fdd0c-bab0-4402-b5fa-8982adcdd4e3,8258.7,accepted
0b94184e-6ba7-408c-b83e-7f3ba2dd1b56,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,9b8a764f-4913-4b4b-8f38-02c95127317f,7853.21,accepted
16cd2275-e103-4aae-99e5-1ed2addc3561,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,1e62ee30-e14b-489a-a43b-dd3784412cca,10327.85,withdrawn
5640f6b2-8789-4c00-b001-e1a02a3b7605,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,2c379236-cbf5-41a8-aec1-753bc8b6ffed,7218.76,accepted
8425167a-2597-43fa-ba13-89d2f21f9131,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,0b15194d-8af2-43f4-b657-46f4483332e5,9373.79,accepted
879e221b-f174-4000-b6aa-c70decbd33da,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,6f7e9eb4-9fb4-4e1a-807b-c553b9cc8fee,7960.34,withdrawn
9ea3c1c5-fb4f-48df-9201-3d423d2c7d69,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,2fc0f09d-466d-4e76-9d47-81370149ca9b,9811.19,accepted
84670fc3-0978-47fe-98c6-d18522c213de,a6ac028d-e6d6-41da-a066-dbb2972bd4f9,5b9d5d7c-966f-4785-bd82-2733eda2ec78,347da82d-665c-428d-b2d6-07d763d5d0ec,9178.28,accepted
f4d5ccdf-eed8-44f1-b0b8-023c956efe56,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,19f653d0-70b1-4e0b-89d2-8e98202f16e9,5957.42,withdrawn
5ed22f3d-2b1d-4454-878a-d6982767100c,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,9692e062-44fb-47df-affc-0d9c14541151,7005.03,accepted
fb06d55e-2214-49ed-b7c1-f6cd5fccd405,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,cb69df38-87e6-4bf4-bcf7-e46c0b91d898,5054.88,accepted
10f86076-dd8b-4a4e-a786-45746fd0eb5d,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,16d506cc-902d-47b5-9d29-5b08a65bdf84,6164.36,rejected
789e2e44-8674-4dec-9328-e5e1bfd1bb96,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,8526db93-6eee-466d-8e9e-052a815b76ea,5910.29,accepted
e960cb56-786a-4e01-acba-ce885042f611,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,9408453e-4d9b-4548-9572-8a6d496bb1ee,5196.97,accepted
4a75dca9-0ede-4241-ab74-7b73e9d536be,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,18e6bb96-2561-45ef-9548-6f9938c5040f,5572.9,accepted
498d41e3-2e8a-4550-9db0-9daad636df4c,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,9b1ab468-996b-48f7-826f-7551a186d66b,5789.97,accepted
e89cf654-e5f9-4730-9b51-29159c88260e,86af392c-3267-41f7-b499-376af102fbaf,d912b933-486e-4cd9-8739-f83aafed5254,c0edad50-035a-43a9-99a0-1dc761308149,6827.83,accepted
fb1abef3-dfb5-471c-bacd-aebe40f91bc7,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,e7c8e4fc-1b0d-4104-95d7-3a5b3440b219,1532.17,accepted
0994a97f-da51-45de-b7b2-fbf46bee089e,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,c624296d-6b31-4e7b-be36-00a6bfa13e40,1201.86,accepted
655a3127-a534-4054-9850-8b6e165c57f6,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,c5ea944d-ab0b-4a71-9c7d-8b72234dcf32,1231.0,rejected
948b915d-6844-4bfb-a123-07446442163b,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,2d36949e-edf8-4b5b-91a7-5f8bfce72db9,1193.81,withdrawn
17a18d10-e7ed-480b-b3bd-96d64bd2a509,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,d703f3ab-5f66-4ea2-902b-bc78eeb359cc,1153.11,accepted
ca4c0c08-2091-497c-981b-47871280e699,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,ed5babef-5330-4d8f-865c-3f06f479ffaf,1472.97,accepted
e900a631-1ced-422f-a255-ac11edc671e1,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,9a36c538-4f36-4a1d-96a0-c646192ba745,1498.15,accepted
9b0a2040-e548-44a8-bd1b-6a2ceec392ac,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,8932a01b-7f2f-41a0-b257-f4b81caadff5,1547.09,rejected
0434ac1c-3353-462a-9cb3-f6bb1c837a8e,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,179836bf-c221-42cc-8afe-804c402e18a2,1349.58,rejected
66695b04-a7d0-4363-b8b5-5f741dada1a1,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,9b6487be-ffb3-4e0e-928c-3853f15dade2,1322.29,accepted
b14c43af-f0c7-421b-9913-c27b3f5aba39,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,4ed5c776-e060-4252-b20d-65083f978cb5,1155.22,accepted
70379ea4-b17d-4ad9-9882-e65e9ae75079,ad2460b2-a1af-48f2-b4e1-0f288cd1fecb,771870f5-38cc-4659-8d5f-56cad2672b9c,5709918f-22fd-47d9-8cd1-f751c2e75945,1443.63,rejected
eb7d4dd0-270a-4c11-a6b3-a53a73b58fa6,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,157add59-3a41-47ac-9067-619e938d62c7,2316.13,accepted
5f8a561e-6e9b-40e2-9e19-5344866be979,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,9d6da1ac-c39a-41b5-964a-c4ae88c57c78,2222.76,accepted
9a34c0e6-905f-47ab-8e2e-7ad02112723f,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,9b6487be-ffb3-4e0e-928c-3853f15dade2,2337.52,accepted
33e3f341-f49e-45fe-a582-d3a924a76c50,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,207507dc-c332-48de-b09c-d04c03e98c48,3015.75,accepted
cd7d75a4-ea4d-44ae-8612-c94eb56c3658,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,1b39bae4-4fbf-412f-a96d-335383461e01,2417.07,withdrawn
20bcb967-4298-4d30-8bb5-d968831d7c3a,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,67ab65a5-1a95-4077-b64d-d479515f81a1,2057.4,accepted
615f96d2-72b1-4b53-b276-b02f0db527fa,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,2dc32538-68fb-41b3-ba2f-e01b559266ff,2940.04,rejected
4e1de754-30cf-42dd-96f9-c349ae4d75c4,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,8daa394b-6609-43a8-8da5-40a254ba2dcc,2839.68,rejected
13bb039a-bc07-4bd4-9c13-eb89b46892a8,a05cafa1-ce9e-4d6a-bc87-95cc820fffd9,a9004f65-bf61-4a81-8e62-63bd8e6adbbd,975399f9-6178-4ce7-ac0e-f9bcacba0b88,2395.75,rejected
e644a9a9-9d32-4893-8431-58b2a39b1044,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,e33ffc3d-5782-4dc1-a1a9-04e5a6c19530,1564.38,accepted
57e8fd48-9301-4965-b947-42636080f1e8,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,02123b02-eddb-410b-8000-8320c6ad1a11,1661.57,accepted
b190896d-be64-4bde-8426-e5d78d4659cd,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,82009ff7-342e-4a94-a5ba-d2f66ff088d0,1516.41,accepted
f2c8ef6f-0799-4ea1-bd6f-f442a537fce8,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,7926fce2-0944-4f45-ac98-b6ab8c9af4b2,1554.61,accepted
14fc9525-17d1-461f-9c48-f63699944e18,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,a3a02a70-7ca5-4154-8d70-b2ba46a41306,1749.94,rejected
dc5b07da-39a9-4a06-b196-9a36c64794c1,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,79000fd1-cc2b-42f3-9b76-d52ebee1e884,2075.9,accepted
2d6d73d7-d560-4f3a-9dd3-09b75a7be83e,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,cf690255-e50b-4124-a75d-4f5b824c5df2,1762.05,rejected
8170b1bf-da6f-41b2-8c50-fae1d716ab07,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,f0e88f66-53c8-4785-87ff-2693701f06ca,1982.61,rejected
612e76f9-6ddf-4cf4-9823-1085c9242c5d,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,a48c70aa-99d2-4665-99ce-cab3bbfd79be,1549.35,withdrawn
15f0e0ec-5e8d-426b-8c74-3306ade4b3c8,0b6cf69a-9304-46c2-889f-de091dab5761,893c5fcc-3e28-4a78-8f65-c29a80cc4e0b,18e6bb96-2561-45ef-9548-6f9938c5040f,1633.94,rejected
86b0a196-3c77-4b61-a2e3-f0b1861aaf49,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,a965d137-241e-4067-9076-61d407fc64cc,6853.85,rejected
41278e93-2e7c-4f4d-bd9f-803b7707673f,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,55cc362e-7371-49d1-9a85-13101f4daa78,8009.35,accepted
d75390de-4a1f-4e34-af2d-b48a96737171,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,0734073e-2287-4457-98c9-3ede81ac86be,6630.4,rejected
1f62a7a5-54af-4450-9c68-5533f20cc77b,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,9692e062-44fb-47df-affc-0d9c14541151,6893.18,accepted
c28edc11-aa1b-480d-8913-de5b16023773,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,8256.77,accepted
0a3d08d8-839a-4fc6-8d16-d5daf8793d27,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,879aa9f5-1f97-4d22-aa80-01f5c2dd3b6c,6550.94,accepted
a0d10250-1ae0-4ed9-8b7f-b580a9b4c90d,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,fa454d36-8430-4afa-a5bf-c1cd01eced4f,5980.18,accepted
7b94683c-95cb-47b6-aa39-6d199460668b,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,ed5babef-5330-4d8f-865c-3f06f479ffaf,7228.52,accepted
b49ebc5e-ee83-4a0e-9aa6-876a5af29709,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,16d506cc-902d-47b5-9d29-5b08a65bdf84,8169.6,withdrawn
97d1709d-dcd2-479d-a76b-9dbaaf4c063e,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,d313124d-e496-4f61-92ef-c29519c127a3,7194.25,accepted
f8356945-d50c-4a3a-84a0-e40d6098f75c,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,84ee8db6-0376-492f-a520-323107b5e244,5895.26,rejected
6c35fe92-66a9-4487-ad30-100bc1687bd0,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,d344c569-4e8e-4d62-9db8-a8094fc8e13a,7895.28,accepted
1aa335ed-1787-4072-9266-092b7636c7f4,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,7a898e8b-590d-4c02-8d2e-79dfd759ddc1,7238.84,withdrawn
68625991-f58c-4db3-bc11-35da7d4a803d,d1176ec3-5859-4ff8-bcab-116137394ba9,90f42f7f-cd3b-42f4-b1ee-aef8981427f5,8ba2b41c-d283-4395-9919-a14e2e7ba9bf,7069.57,accepted
711aab28-83fd-422c-95a1-a6b5a1c7f3cf,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,8c2a7ed0-3cb4-4040-8739-a8dd299bd9d7,4367.3,accepted
a119c9c5-1878-4a29-919f-3817c1b930a3,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,9fc87c2b-20d2-4dc1-86e5-cb1cf4bf0088,4833.41,rejected
582dee26-8347-478b-8760-663457b580de,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,774c22ad-7af3-4a43-875d-3226e1e3cdf1,4210.19,rejected
59ff2de8-cc4f-4b7a-b6a3-57140f67ef57,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,7926fce2-0944-4f45-ac98-b6ab8c9af4b2,4649.72,rejected
e3447f5e-272f-49ea-8282-4715d9daae9b,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,50a65e51-7284-4cbc-a172-28f79f72bf96,3907.16,accepted
7701964d-4a7a-4349-b210-f94d21673f85,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,75a7194d-f21f-4200-8781-fb66f2415720,5068.07,accepted
373d8eb5-78e8-4edd-9694-3f2f1f44e54b,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,93592920-cdee-4919-a89f-5f1ebb5cdd80,5272.0,withdrawn
731199c2-9ffc-4f92-890a-b735d4585da6,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,75e75db4-32b0-42d9-9392-fb1507544e19,3824.61,rejected
02d5b9e5-ac48-4165-b934-50e78b84672c,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,ca3838a9-5751-406b-a648-c67f59df8688,4089.54,rejected
c28881b2-46c8-4bc3-a995-e512b1c258da,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,7c27ab2c-e9eb-470d-85eb-733e6d3089c8,4401.25,accepted
32336325-3d61-433a-9f01-ff2b78c0b344,48b58e9f-8649-458d-90da-26458eaf41e9,d16dac79-7fdc-4269-b04e-e947fd785d15,f9c430d8-e534-4cfc-ad82-452fc6e6c97b,5265.17,rejected
d14f171c-e6f4-40d0-8843-56584d6de5b7,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,baa3f9c4-a49d-4cc8-8abc-7db3860616ca,7137.75,rejected
bf4d64b9-5635-4bda-a46b-425eea9641e7,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,5f8fdd0c-bab0-4402-b5fa-8982adcdd4e3,8260.27,accepted
ef0cd8a1-7a31-45e3-8388-db2498062177,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,1e62ee30-e14b-489a-a43b-dd3784412cca,6029.55,accepted
74ab0a7b-8147-4caa-996a-5e3998bf206d,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,0f146989-d97a-4e45-8a22-7fdc477abf13,7118.82,rejected
3ae4654d-40ba-4898-9112-682064017930,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,f32c705e-762f-455d-988b-e1ad38836a50,7275.57,accepted
f1381abd-7431-4129-996a-c07bccbde3b4,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,2c379236-cbf5-41a8-aec1-753bc8b6ffed,7935.22,rejected
435bc20a-8031-4060-92e8-d43abfbe70d4,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,7129a758-f3d2-4009-9a0a-ba36778d7521,6323.6,accepted
b0ff7d34-f1eb-4425-9f02-d6d850e7b882,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,76d4e157-b8e3-4deb-b504-a2f1fa11843c,8055.25,accepted
a624dee2-8afe-4335-8bcd-ad6683ad0475,7df698f9-18bd-424f-8139-c6b83d7d1a22,273c16db-e929-4de5-9e5b-44061411c87d,d383baef-32e9-41e8-baa5-42a8ac98bb25,6702.02,withdrawn
